name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Konstantinos Mavropanos,West Ham,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Konstantinos Mavropanos,West Ham,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Konstantinos Mavropanos,West Ham,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Konstantinos Mavropanos,West Ham,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0
Konstantinos Mavropanos,West Ham,Sheffield,2023-09-30,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.05,0,0.2,0.0,0.2,0.0,0.0
Konstantinos Mavropanos,West Ham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.17,0.0,0.0
Konstantinos Mavropanos,West Ham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.14,0.0,0.0
Konstantinos Mavropanos,West Ham,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.12,0.0,-2.0
Konstantinos Mavropanos,West Ham,Brentford,2023-11-04,False,90,0.0,0.03,0.0,0.0,-2,1.0,0.0,1.4,0,0,3,1.4,1,-0.2,0.01,10.11,0.0,0.0
Konstantinos Mavropanos,West Ham,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.4,0.01,9.1,0.0,0.0
Konstantinos Mavropanos,West Ham,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,-0.4,0.01,8.27,0.0,2.0
Konstantinos Mavropanos,West Ham,Crystal Palace,2023-12-03,True,90,0.0,0.08,0.0,0.0,2,1.0,0.0,2.0,0,0,1,0.88,1,0.0,0.02,15.08,0.0,0.0
Konstantinos Mavropanos,West Ham,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.02,13.92,0.0,0.0
Konstantinos Mavropanos,West Ham,Fulham,2023-12-10,False,45,0.0,0.0,0.0,0.07,0,0.0,1.0,1.9,0,0,2,1.21,0,0.4,0.02,16.14,0.0,0.0
Konstantinos Mavropanos,West Ham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.02,15.07,0.0,6.0
Konstantinos Mavropanos,West Ham,Manchester United,2023-12-23,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.2,0,1,0,0.91,1,1.6,0.02,19.75,0.2,15.0
Konstantinos Mavropanos,West Ham,Arsenal,2023-12-28,False,90,1.0,0.06,0.0,0.0,15,1.0,0.0,8.3,3,1,0,2.68,1,4.2,0.01,23.88,0.33,6.0
Konstantinos Mavropanos,West Ham,Brighton,2024-01-02,True,90,0.0,0.23,0.0,0.0,6,1.0,0.0,2.9,0,1,0,2.48,1,5.4,0.06,27.56,0.43,1.0
Konstantinos Mavropanos,West Ham,Sheffield,2024-01-21,False,90,0.0,0.02,0.0,0.0,1,1.0,0.0,1.6,0,0,2,2.23,1,5.6,0.06,30.84,0.38,2.0
Konstantinos Mavropanos,West Ham,Bournemouth,2024-02-01,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.3,0,0,1,1.17,1,6.0,0.06,33.8,0.33,0.0
Konstantinos Mavropanos,West Ham,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4.8,0.06,32.19,0.33,0.0
