name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Joachim Andersen,Crystal Palace,Sheffield,2023-08-12,False,90,0,0.08,0,0.16,9,2,2,10.8,3,1,0,0.49,1,9.0,0.08,90.0,1.0,1.84,1.41,0.27,19.66,2.0
Joachim Andersen,Crystal Palace,Arsenal,2023-08-21,True,90,0,0.0,0,0.0,2,0,0,2.9,0,0,1,2.0,1,5.5,0.04,90.0,0.5,1.84,1.41,0.27,19.66,11.0
Joachim Andersen,Crystal Palace,Brentford,2023-08-26,False,90,1,0.07,0,0.21,11,1,5,14.4,3,0,1,0.97,1,7.33,0.05,90.0,0.33,1.84,1.41,0.27,19.66,1.0
Joachim Andersen,Crystal Palace,Wolverhampton,2023-09-03,True,90,0,0.0,0,0.0,1,0,0,3.2,0,0,2,1.34,1,5.75,0.04,90.0,0.25,1.84,1.41,0.27,19.66,1.0
Joachim Andersen,Crystal Palace,Aston Villa,2023-09-16,False,90,0,0.0,0,0.39,1,0,1,2.7,0,0,3,3.21,1,4.8,0.03,90.0,0.2,1.84,1.41,0.27,19.66,6.0
Joachim Andersen,Crystal Palace,Fulham,2023-09-23,True,90,0,0.03,0,0.0,6,1,0,1.7,0,1,0,0.59,1,4.2,0.02,90.0,0.33,1.84,1.41,0.27,19.66,15.0
Joachim Andersen,Crystal Palace,Manchester United,2023-09-30,False,90,1,0.75,0,0.08,15,3,1,10.4,3,1,0,1.69,1,6.8,0.17,90.0,0.43,1.84,1.41,0.27,19.66,6.0
Joachim Andersen,Crystal Palace,Nottingham Forest,2023-10-07,True,90,0,0.0,0,0.32,6,0,1,4.6,0,1,0,1.18,1,5.8,0.16,90.0,0.5,1.84,1.41,0.27,19.66,0.0
Joachim Andersen,Crystal Palace,Newcastle United,2023-10-21,False,90,0,0.0,0,0.0,0,0,0,1.4,0,0,4,2.39,1,5.6,0.16,90.0,0.44,1.84,1.41,0.27,19.66,3.0
Joachim Andersen,Crystal Palace,Tottenham,2023-10-27,True,90,0,0.06,1,0.05,3,2,1,5.3,0,0,2,1.12,1,6.0,0.37,90.0,0.4,1.84,1.41,0.27,19.66,5.0
Joachim Andersen,Crystal Palace,Burnley,2023-11-04,False,90,0,0.22,0,0.0,5,1,0,4.4,0,1,0,1.12,1,5.8,0.41,90.0,0.45,1.84,1.41,0.27,19.66,1.0
Joachim Andersen,Crystal Palace,Everton,2023-11-11,True,90,0,0.0,0,0.0,1,0,0,3.6,0,0,3,1.6,1,3.0,0.26,90.0,0.42,1.84,1.41,0.27,19.66,1.0
Joachim Andersen,Crystal Palace,Luton,2023-11-25,False,90,0,0.04,0,0.0,1,1,0,4.2,0,0,2,0.83,1,2.0,0.27,90.0,0.38,1.84,1.41,0.27,19.66,2.0
Joachim Andersen,Crystal Palace,West Ham,2023-12-03,False,90,0,0.04,0,0.1,2,1,1,4.7,0,0,1,1.26,1,2.4,0.27,90.0,0.36,1.84,1.41,0.27,19.66,1.0
Joachim Andersen,Crystal Palace,Bournemouth,2023-12-06,True,90,0,0.0,0,0.0,1,0,0,1.9,0,0,2,1.74,1,2.0,0.06,90.0,0.33,1.84,1.41,0.27,19.66,0.0
Joachim Andersen,Crystal Palace,Liverpool,2023-12-09,True,90,0,0.36,0,0.0,0,1,0,3.7,0,0,2,1.25,1,1.0,0.09,90.0,0.31,1.84,1.41,0.27,19.66,0.0
