name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Aymeric Laporte,Man City,Burnley,2023-08-11,False,11,0.0,0.11,0.0,0.0,1,1.0,0.0,2.9,0,0,0,0.07,0,1.0,0.11,11.0,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.06,5.5,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.33,0.04,3.67,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.25,0.03,2.75,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.02,2.2,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.83,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.57,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.38,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.22,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.1,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.75,0.22,0.36,9.1,0.0
Aymeric Laporte,Man City,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.92,0.0,0.75,0.22,0.36,9.1,0.0
