name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Daiki Hashioka,DEF,Luton,0,0,0.0,0,0.0,2024-02-03,0,Newcastle United,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,True,Sheffield,,0.68
Daiki Hashioka,DEF,Luton,0,0,0.0,0,0.0,2024-02-10,0,Sheffield,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,True,Manchester United,,0.38
Daiki Hashioka,DEF,Luton,0,0,0.0,0,0.0,2024-02-18,0,Manchester United,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Luton,False,Liverpool,,-1.01
Daiki Hashioka,DEF,Luton,0,0,0.0,0,0.0,2024-02-21,0,Liverpool,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,1.0,Luton,True,Aston Villa,,0.64
Daiki Hashioka,DEF,Luton,0,0,0.28,1,0.6,2024-03-02,37,Aston Villa,0,0,1,True,0.0,0.0,0.0,29.0,Sub,2024-03-02,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0,0,0,0,1.0,Luton,False,Crystal Palace,,0.38
Daiki Hashioka,DEF,Luton,0,0,0.88,0,0.8,2024-03-09,28,Crystal Palace,0,0,1,False,0.0,1.0,0.07,24.0,Sub,2024-03-09,0.0,0.0,0.0,0.2,0.0,10.83,0.0,0,0,0,0,1.0,Luton,False,Bournemouth,,0.19
Daiki Hashioka,DEF,Luton,0,0,2.03,3,1.2,2024-03-13,67,Bournemouth,0,1,1,False,0.0,0.0,0.0,71.0,DC,2024-03-13,0.0,0.0,0.0,0.4,0.01,18.86,0.0,0,0,0,0,0.0,Luton,True,Nottingham Forest,,1.55
Daiki Hashioka,DEF,Luton,0,0,0.0,0,0.0,2024-03-16,0,Nottingham Forest,0,0,0,True,,,,,,,,,,0.6,0.01,16.5,0.0,0,0,0,0,0.0,Luton,False,Tottenham,,-0.36
Daiki Hashioka,DEF,Luton,0,0,1.72,2,1.5,2024-03-30,45,Tottenham,0,0,0,False,0.0,0.0,0.0,41.0,Sub,2024-03-30,0.0,0.0,0.0,0.6,0.01,19.67,0.0,0,0,0,0,-1.0,Luton,False,Arsenal,,-0.48
Daiki Hashioka,DEF,Luton,0,0,0.82,2,2.7,2024-04-03,90,Arsenal,1,1,-1,False,0.0,1.0,0.03,90.0,DC,2024-04-03,0.13,0.0,1.0,0.6,0.01,26.7,0.0,0,0,0,0,2.0,Luton,True,Bournemouth,,1.22
Daiki Hashioka,DEF,Luton,0,0,0.22,1,0.6,2024-04-06,61,Bournemouth,0,1,2,True,0.0,0.0,0.0,65.0,DMR,2024-04-06,0.0,0.0,0.0,0.2,0.02,29.82,0.0,0,0,0,0,-2.0,Luton,False,Manchester City,,-1.32
Daiki Hashioka,DEF,Luton,0,0,4.26,5,2.7,2024-04-13,90,Manchester City,1,1,-2,False,0.0,0.0,0.0,90.0,DC,2024-04-13,0.0,0.0,0.0,0.4,0.01,34.83,0.0,0,0,0,0,1.0,Luton,True,Brentford,,0.79
Daiki Hashioka,DEF,Luton,0,0,0.74,1,0.4,2024-04-20,19,Brentford,0,0,1,True,0.0,0.0,0.0,15.0,Sub,2024-04-20,0.0,0.0,0.0,-0.2,0.01,33.62,0.0,0,0,0,0,1.0,Luton,False,Wolverhampton,,-0.52
Daiki Hashioka,DEF,Luton,0,0,0.82,2,2.9,2024-04-27,65,Wolverhampton,0,1,1,False,0.0,0.0,0.0,68.0,DMR,2024-04-27,0.02,0.0,1.0,0.0,0.01,35.86,0.0,0,0,0,0,0.0,Luton,True,Everton,,0.53
Daiki Hashioka,DEF,Luton,0,0,0.0,0,0.0,2024-05-03,0,Everton,0,0,0,True,,,,,,,,,,0.2,0.01,33.47,0.0,0,0,0,0,0.0,Luton,False,West Ham,,-0.22
Daiki Hashioka,DEF,Luton,0,0,0.0,0,0.0,2024-05-11,0,West Ham,0,0,0,False,,,,,,,,,,0.4,0.0,31.38,0.0,0,0,0,0,0.0,Luton,True,Fulham,,-0.13
Daiki Hashioka,DEF,Luton,0,0,1.06,4,2.8,2024-05-19,90,Fulham,0,1,0,True,0.0,0.0,0.0,90.0,DC,2024-05-19,0.37,0.0,1.0,0.0,0.0,34.82,0.0,0,0,0,0,,Nott'm Forest,True,Bournemouth,0.55,1.22
