name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ibrahima Konaté,DEF,Liverpool,0,0,1.28,1,2.7,2023-08-13,90,Chelsea,0,1,2,False,0.0,0.0,0.0,90.0,DC,2023-08-13,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.56,0.27,21.92,0.41,6,Liverpool,True,Nottingham Forest,0.91,1.55
Ibrahima Konaté,DEF,Liverpool,0,1,0.45,0,4.3,2023-10-29,90,Nottingham Forest,0,1,6,True,0.0,0.0,0.0,90.0,DC,2023-10-29,0.02,0.0,1.0,2.0,0.0,90.0,0.5,1.56,0.27,21.92,0.41,2,Liverpool,False,Luton,,
Ibrahima Konaté,DEF,Liverpool,0,0,0.81,1,3.0,2023-11-05,90,Luton,0,1,2,False,0.0,1.0,0.01,90.0,DC,2023-11-05,0.0,0.0,0.0,4.0,0.0,90.0,0.33,1.56,0.27,21.92,0.41,0,Liverpool,True,Brentford,-2.91,0.79
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2023-11-12,0,Brentford,0,0,0,True,,,,,,,,,,3.33,0.0,67.5,0.33,1.56,0.27,21.92,0.41,0,Liverpool,False,Manchester City,1.92,-1.32
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2023-11-25,0,Manchester City,0,0,0,False,,,,,,,,,,2.5,0.0,54.0,0.33,1.56,0.27,21.92,0.41,1,Liverpool,True,Fulham,0.11,-0.13
Ibrahima Konaté,DEF,Liverpool,0,0,0.22,1,0.6,2023-12-03,21,Fulham,0,0,1,True,0.0,0.0,0.0,10.0,Sub,2023-12-03,0.0,0.0,0.0,2.0,0.0,48.5,0.33,1.56,0.27,21.92,0.41,5,Liverpool,False,Sheffield,,-0.61
Ibrahima Konaté,DEF,Liverpool,0,1,0.66,0,5.4,2023-12-06,90,Sheffield,0,1,5,False,0.0,1.0,0.04,90.0,DC,2023-12-06,0.0,0.0,0.0,1.8,0.0,54.43,0.5,1.56,0.27,21.92,0.41,1,Liverpool,False,Crystal Palace,-0.31,0.38
Ibrahima Konaté,DEF,Liverpool,0,0,1.21,1,0.7,2023-12-09,33,Crystal Palace,0,0,1,False,0.0,0.0,0.0,28.0,Sub,2023-12-09,0.0,0.0,0.0,1.6,0.01,51.75,0.5,1.56,0.27,21.92,0.41,6,Liverpool,True,Manchester United,-4.17,0.38
Ibrahima Konaté,DEF,Liverpool,0,1,0.63,0,5.8,2023-12-17,90,Manchester United,0,1,6,True,0.0,4.0,0.23,90.0,DC,2023-12-17,0.02,0.0,1.0,1.4,0.01,56.0,0.6,1.56,0.27,21.92,0.41,2,Liverpool,True,Arsenal,-1.17,-0.11
Ibrahima Konaté,DEF,Liverpool,0,0,0.8,1,3.5,2023-12-23,90,Arsenal,0,1,2,True,0.0,0.0,0.0,90.0,DC,2023-12-23,0.02,0.0,1.0,2.6,0.05,59.4,0.5,1.56,0.27,21.92,0.41,0,Liverpool,False,Burnley,-0.79,0.0
