name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Yasser Larouci,Sheffield Utd,Crystal Palace,2023-08-12,True,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.21,0,1.0,0.0,10.0,0.0,1.0
Yasser Larouci,Sheffield Utd,Nottingham Forest,2023-08-18,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,1,0.55,0,1.0,0.0,27.5,0.0,1.0
Yasser Larouci,Sheffield Utd,Manchester City,2023-08-27,True,73,0.0,0.05,0.0,0.0,1,1.0,0.0,1.6,0,0,2,3.26,0,1.0,0.02,42.67,0.0,1.0
Yasser Larouci,Sheffield Utd,Everton,2023-09-02,True,67,0.0,0.1,0.0,0.0,1,2.0,0.0,3.2,0,0,2,2.49,1,1.0,0.04,48.75,0.0,0.0
Yasser Larouci,Sheffield Utd,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.03,39.0,0.0,0.0
Yasser Larouci,Sheffield Utd,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.03,32.5,0.0,0.0
Yasser Larouci,Sheffield Utd,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.03,27.86,0.0,0.0
Yasser Larouci,Sheffield Utd,Fulham,2023-10-07,False,24,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0,0,2,0.39,0,0.2,0.02,27.38,0.0,0.0
Yasser Larouci,Sheffield Utd,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,24.33,0.0,0.0
Yasser Larouci,Sheffield Utd,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,21.9,0.0,0.0
Yasser Larouci,Sheffield Utd,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,19.91,0.0,0.0
Yasser Larouci,Sheffield Utd,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,18.25,0.0,0.0
Yasser Larouci,Sheffield Utd,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,16.85,0.0,0.0
Yasser Larouci,Sheffield Utd,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,15.64,0.0,0.0
Yasser Larouci,Sheffield Utd,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,14.6,0.0,0.0
Yasser Larouci,Sheffield Utd,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,13.69,0.0,0.0
Yasser Larouci,Sheffield Utd,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,12.88,0.0,0.0
Yasser Larouci,Sheffield Utd,Aston Villa,2023-12-22,False,57,0.0,0.0,0.0,0.0,0,0.0,0.0,1.6,0,0,0,0.44,1,0.0,0.0,15.33,0.0,0.0
Yasser Larouci,Sheffield Utd,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,14.53,0.0,0.0
Yasser Larouci,Sheffield Utd,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,13.8,0.0,0.0
Yasser Larouci,Sheffield Utd,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,13.14,0.0,1.0
Yasser Larouci,Sheffield Utd,Crystal Palace,2024-01-30,False,8,0.0,0.03,0.0,0.28,1,1.0,1.0,2.0,0,0,0,0.0,0,0.2,0.01,12.91,0.0,0.0
Yasser Larouci,Sheffield Utd,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,12.35,0.0,0.0
Yasser Larouci,Sheffield Utd,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,11.83,0.0,1.0
Yasser Larouci,Sheffield Utd,Brighton,2024-02-18,True,62,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,2,2.43,1,0.4,0.01,13.84,0.0,2.0
Yasser Larouci,Sheffield Utd,Wolverhampton,2024-02-25,False,71,0.0,0.01,0.0,0.0,2,1.0,0.0,0.8,0,0,1,1.2,1,0.8,0.01,16.04,0.0,0.0
