name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Tino Livramento,Newcastle,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.41,1.0
Tino Livramento,Newcastle,Manchester City,2023-08-19,False,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.28,0,0.5,0.0,2.0,0.0,0.0,0.0,0,1.41,0.0
Tino Livramento,Newcastle,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.33,0.0,1.33,0.0,0.0,0.0,0,1.41,0.0
Tino Livramento,Newcastle,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.25,0.0,1.0,0.0,0.0,0.0,0,1.41,0.0
Tino Livramento,Newcastle,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.8,0.0,0.0,0.0,0,1.41,1.0
Tino Livramento,Newcastle,Sheffield,2023-09-24,False,20,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,0,0.21,0,0.4,0.0,4.0,0.0,0.0,0.0,0,1.41,1.0
Tino Livramento,Newcastle,Burnley,2023-09-30,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0,0.4,0.0,3.57,0.0,0.0,0.0,0,1.41,0.0
Tino Livramento,Newcastle,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,3.12,0.0,0.0,0.0,0,1.41,1.0
Tino Livramento,Newcastle,Crystal Palace,2023-10-21,True,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,0,0.82,0,0.6,0.0,5.11,0.0,0.0,0.0,0,1.41,0.0
Tino Livramento,Newcastle,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,4.6,0.0,0.0,0.0,0,1.41,0.0
Tino Livramento,Newcastle,Arsenal,2023-11-04,True,45,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.19,0,0.4,0.0,8.27,0.0,0.0,0.0,0,1.41,0.0
