name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Amari'i Bell,DEF,Luton,0,0,4.1,4,0.0,2023-08-12,90,Brighton,0,1,0,False,,,,,,,,,,0.0,0.0,90.0,0.0,0,0,0,0,0.0,Luton,False,Aston Villa,,0.29
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2023-10-29,0,Aston Villa,0,0,0,False,,,,,,,,,,0.0,0.0,45.0,0.0,0,0,0,0,0.0,Luton,True,Liverpool,,0.18
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2023-11-05,0,Liverpool,0,0,0,True,,,,,,,,,,0.0,0.0,30.0,0.0,0,0,0,0,0.0,Luton,False,Manchester United,,-0.63
Amari'i Bell,DEF,Luton,0,0,0.0,0,0.0,2023-11-11,0,Manchester United,0,0,0,False,,,,,,,,,,0.0,0.0,22.5,0.0,0,0,0,0,2.0,Luton,True,Crystal Palace,,0.88
Amari'i Bell,DEF,Luton,0,0,1.68,1,6.7,2023-11-25,90,Crystal Palace,0,1,2,True,,,,,,,,,,0.0,0.0,36.0,0.0,0,0,0,0,1.0,Luton,False,Brentford,,-0.53
Amari'i Bell,DEF,Luton,0,0,3.47,3,2.4,2023-12-02,90,Brentford,0,1,1,False,,,,,,,,,,0.4,0.0,45.0,0.0,0,0,0,0,0.0,Luton,True,Arsenal,,-0.11
Amari'i Bell,DEF,Luton,0,0,2.44,4,3.4,2023-12-05,90,Arsenal,0,1,0,True,,,,,,,,,,0.6,0.0,51.43,0.0,0,0,0,0,1.0,Luton,True,Manchester City,,-0.96
Amari'i Bell,DEF,Luton,0,0,1.6,2,1.9,2023-12-10,90,Manchester City,0,1,1,True,,,,,,,,,,0.6,0.0,56.25,0.0,0,0,0,0,7.0,Luton,True,Newcastle United,,0.55
Amari'i Bell,DEF,Luton,1,1,1.24,0,2.6,2023-12-23,75,Newcastle United,0,1,7,True,,,,,,,,,,0.8,0.0,58.33,0.17,0,0,0,0,1.0,Luton,False,Sheffield,,-0.61
Amari'i Bell,DEF,Luton,0,0,2.59,2,2.2,2023-12-26,90,Sheffield,0,1,1,False,,,,,,,,,,2.2,0.0,61.5,0.14,0,0,0,0,1.0,Luton,True,Chelsea,,-0.25
