name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Aaron Hickey,DEF,Brentford,0,0,1.02,2,2.6,2023-08-13,71,Tottenham,0,1,0,True,0.0,1.0,0.01,83.0,DR,2023-08-13,0.05,0.0,1.0,0.0,0.0,71.0,0.0,0.34,0.63,18.29,0.19,6,Brentford,False,Chelsea,-4.09,-0.85
Aaron Hickey,DEF,Brentford,0,1,1.11,0,2.0,2023-10-28,83,Chelsea,0,1,6,False,0.0,0.0,0.0,87.0,DML,2023-10-28,0.0,0.0,0.0,0.0,0.01,77.0,0.5,0.34,0.63,18.29,0.19,0,Brentford,True,West Ham,-2.81,0.49
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2023-11-04,0,West Ham,0,0,0,True,,,,,,,,,,3.0,0.0,51.33,0.5,0.34,0.63,18.29,0.19,0,Brentford,False,Liverpool,3.61,-1.01
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2023-11-12,0,Liverpool,0,0,0,False,,,,,,,,,,2.0,0.0,38.5,0.5,0.34,0.63,18.29,0.19,0,Brentford,True,Arsenal,-0.45,-0.11
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2023-11-25,0,Arsenal,0,0,0,True,,,,,,,,,,1.5,0.0,30.8,0.5,0.34,0.63,18.29,0.19,0,Brentford,True,Luton,,
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2023-12-02,0,Luton,0,0,0,True,,,,,,,,,,1.2,0.0,25.67,0.5,0.34,0.63,18.29,0.19,0,Brentford,False,Brighton,1.94,-0.6
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2023-12-06,0,Brighton,0,0,0,False,,,,,,,,,,1.2,0.0,22.0,0.5,0.34,0.63,18.29,0.19,0,Brentford,False,Sheffield,,-0.61
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2023-12-09,0,Sheffield,0,0,0,False,,,,,,,,,,0.0,0.0,19.25,0.5,0.34,0.63,18.29,0.19,0,Brentford,True,Aston Villa,0.1,0.64
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2023-12-17,0,Aston Villa,0,0,0,True,,,,,,,,,,0.0,0.0,17.11,0.5,0.34,0.63,18.29,0.19,0,Brentford,True,Wolverhampton,1.61,0.05
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2023-12-27,0,Wolverhampton,0,0,0,True,,,,,,,,,,0.0,0.0,15.4,0.5,0.34,0.63,18.29,0.19,5,Brentford,False,Fulham,3.1,0.86
Aaron Hickey,DEF,Brentford,0,1,0.36,0,0.2,2023-08-19,77,Fulham,0,1,5,False,0.0,0.0,0.0,80.0,DR,2023-08-19,0.0,0.0,0.0,0.0,0.0,21.0,0.67,0.34,0.63,18.29,0.19,0,Brentford,False,Crystal Palace,0.48,0.38
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2023-12-30,0,Crystal Palace,0,0,0,False,,,,,,,,,,1.0,0.0,19.25,0.67,0.34,0.63,18.29,0.19,0,Brentford,True,Nottingham Forest,0.65,1.55
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2024-01-20,0,Nottingham Forest,0,0,0,True,,,,,,,,,,1.0,0.0,17.77,0.67,0.34,0.63,18.29,0.19,0,Brentford,False,Tottenham,1.78,-0.36
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2024-01-31,0,Tottenham,0,0,0,False,,,,,,,,,,1.0,0.0,16.5,0.67,0.34,0.63,18.29,0.19,0,Brentford,True,Manchester City,0.86,-0.96
Aaron Hickey,DEF,Brentford,0,0,0.0,0,0.0,2024-02-05,0,Manchester City,0,0,0,True,,,,,,,,,,1.0,0.0,15.4,0.67,0.34,0.63,18.29,0.19,0,Brentford,False,Wolverhampton,-0.44,-0.52
