name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Malo Gusto,DEF,Chelsea,0,0,0.04,0,0.5,2023-08-13,14,Liverpool,0,0,1,True,0.0,0.0,0.0,7.0,Sub,2023-08-13,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,0,0,Chelsea,True,Brentford,4.46,0.79
Malo Gusto,DEF,Chelsea,0,0,0.0,0,0.0,2023-10-28,0,Brentford,0,0,0,True,,,,,,,,,,1.0,0.0,7.0,0.0,0,0,0,0,0,Chelsea,False,Tottenham,0.52,-0.36
Malo Gusto,DEF,Chelsea,0,0,0.72,0,0.0,2023-11-06,13,Tottenham,0,0,0,False,0.0,0.0,0.0,1.0,Sub,2023-11-06,0.0,0.0,0.0,0.5,0.0,9.0,0.0,0,0,0,0,1,Chelsea,True,Manchester City,0.82,-0.96
Malo Gusto,DEF,Chelsea,0,0,0.13,1,1.0,2023-11-12,26,Manchester City,0,0,1,True,0.0,1.0,0.37,20.0,Sub,2023-11-12,0.0,0.0,0.0,0.33,0.0,13.25,0.0,0,0,0,0,0,Chelsea,False,Newcastle United,-0.48,-0.41
Malo Gusto,DEF,Chelsea,0,0,0.0,0,0.0,2023-11-25,0,Newcastle United,0,0,0,False,,,,,,,,,,0.5,0.09,10.6,0.0,0,0,0,0,0,Chelsea,True,Brighton,0.38,-0.66
Malo Gusto,DEF,Chelsea,0,0,0.0,0,0.0,2023-12-03,0,Brighton,0,0,0,True,,,,,,,,,,0.4,0.07,8.83,0.0,0,0,0,0,0,Chelsea,False,Manchester United,1.57,-0.63
Malo Gusto,DEF,Chelsea,0,0,0.0,0,0.0,2023-12-06,0,Manchester United,0,0,0,False,,,,,,,,,,0.2,0.07,7.57,0.0,0,0,0,0,0,Chelsea,False,Everton,-0.36,-0.24
Malo Gusto,DEF,Chelsea,0,0,0.0,0,0.0,2023-12-10,0,Everton,0,0,0,False,,,,,,,,,,0.2,0.07,6.62,0.0,0,0,0,0,1,Chelsea,True,Sheffield,,0.68
Malo Gusto,DEF,Chelsea,0,0,0.0,0,0.4,2023-12-16,1,Sheffield,0,0,1,True,0.0,0.0,0.0,1.0,Sub,2023-12-16,0.0,0.0,0.0,0.2,0.07,6.0,0.0,0,0,0,0,1,Chelsea,False,Wolverhampton,1.13,-0.52
Malo Gusto,DEF,Chelsea,0,0,0.98,1,4.5,2023-12-24,79,Wolverhampton,0,1,1,False,0.0,1.0,0.02,81.0,DR,2023-12-24,0.14,0.0,2.0,0.2,0.0,13.3,0.0,0,0,0,0,8,Chelsea,True,Crystal Palace,-1.42,0.88
Malo Gusto,DEF,Chelsea,3,0,1.08,1,7.0,2023-12-27,90,Crystal Palace,0,1,8,True,0.0,0.0,0.0,90.0,DR,2023-12-27,0.62,1.0,2.0,0.4,0.0,20.27,0.0,0,0,0,0,1,Chelsea,False,West Ham,2.39,-0.22
Malo Gusto,DEF,Chelsea,0,0,0.9,2,3.2,2023-08-20,82,West Ham,0,1,1,False,0.0,1.0,0.02,90.0,DMR,2023-08-20,0.0,0.0,0.0,2.0,0.2,25.42,0.0,0,0,0,0,0,Chelsea,False,Luton,,
Malo Gusto,DEF,Chelsea,0,0,2.53,2,2.2,2023-12-30,90,Luton,0,1,0,False,0.0,0.0,0.0,90.0,DR,2023-12-30,0.02,0.0,1.0,2.2,0.21,30.38,0.0,0,0,0,0,5,Chelsea,True,Fulham,-0.78,-0.13
Malo Gusto,DEF,Chelsea,0,1,0.73,0,6.0,2024-01-13,90,Fulham,0,1,5,True,0.0,1.0,0.06,90.0,DR,2024-01-13,0.16,0.0,3.0,2.2,0.21,34.64,0.2,0,0,0,0,0,Chelsea,False,Liverpool,-0.82,-1.01
Malo Gusto,DEF,Chelsea,0,0,1.08,2,4.1,2024-01-31,45,Liverpool,0,0,0,False,0.0,1.0,0.04,39.0,Sub,2024-01-31,0.32,0.0,1.0,3.0,0.22,35.33,0.2,0,0,0,0,0,Chelsea,True,Wolverhampton,-1.65,0.05
Malo Gusto,DEF,Chelsea,0,0,0.93,3,2.5,2024-02-04,80,Wolverhampton,0,1,0,True,0.0,0.0,0.0,85.0,DR,2024-02-04,0.55,0.0,1.0,2.8,0.22,38.12,0.17,0,0,0,0,6,Chelsea,False,Crystal Palace,-1.09,0.38
Malo Gusto,DEF,Chelsea,1,0,0.47,1,8.7,2024-02-12,83,Crystal Palace,0,1,6,False,0.0,0.0,0.0,87.0,DR,2024-02-12,0.14,1.0,2.0,1.2,0.02,40.76,0.14,0,0,0,0,2,Chelsea,False,Manchester City,-0.67,-1.32
Malo Gusto,DEF,Chelsea,0,0,2.91,1,7.6,2024-02-17,90,Manchester City,0,1,2,False,0.0,0.0,0.0,90.0,DR,2024-02-17,0.89,0.0,2.0,2.2,0.22,43.5,0.12,0,0,0,0,5,Chelsea,False,Brentford,0.19,-0.53
