name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Willy Boly,Nott'm Forest,Arsenal,2023-08-12,False,90,0.0,0.08,0.0,0.16,1,1.0,1.0,6.1,0,0,2,0.83,1,1.0,0.08,90.0,0.0,1.0,Nott'm Forest,True,Sheffield,,0.68
Willy Boly,Nott'm Forest,Sheffield,2023-08-18,True,68,0.0,0.25,0.0,0.0,1,2.0,0.0,5.3,0,0,1,0.24,1,1.0,0.17,79.0,0.0,7.0,Nott'm Forest,False,Manchester United,0.82,-0.63
Willy Boly,Nott'm Forest,Manchester United,2023-08-26,False,90,1.0,0.16,0.0,0.0,7,2.0,0.0,10.3,0,0,3,2.91,1,3.0,0.17,82.67,0.0,9.0,Nott'm Forest,False,Chelsea,-3.01,-0.85
Willy Boly,Nott'm Forest,Chelsea,2023-09-02,False,90,0.0,0.0,0.0,0.0,9,0.0,0.0,4.4,3,1,0,2.13,1,4.5,0.12,84.5,0.25,0.0,Nott'm Forest,True,Burnley,,0.39
Willy Boly,Nott'm Forest,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3.6,0.1,67.6,0.25,1.0,Nott'm Forest,False,Manchester City,4.94,-1.32
Willy Boly,Nott'm Forest,Manchester City,2023-09-23,False,90,0.0,0.02,0.0,0.28,1,1.0,1.0,4.9,0,0,2,1.33,1,3.6,0.09,71.33,0.2,2.0,Nott'm Forest,True,Brentford,0.72,0.79
Willy Boly,Nott'm Forest,Brentford,2023-10-01,True,90,0.0,0.24,0.0,0.0,2,1.0,0.0,3.8,0,0,1,1.7,1,3.8,0.08,74.0,0.17,6.0,Nott'm Forest,False,Crystal Palace,-0.74,0.38
Willy Boly,Nott'm Forest,Crystal Palace,2023-10-07,False,90,0.0,0.18,0.0,0.0,6,2.0,0.0,3.1,0,1,0,0.81,1,3.6,0.09,76.0,0.29,6.0,Nott'm Forest,True,Luton,,
Willy Boly,Nott'm Forest,Luton,2023-10-21,True,77,0.0,0.1,0.0,0.0,6,1.0,0.0,2.0,0,1,0,0.61,1,3.0,0.11,76.11,0.38,1.0,Nott'm Forest,False,Liverpool,1.21,-1.01
Willy Boly,Nott'm Forest,Liverpool,2023-10-29,False,68,0.0,0.0,0.0,0.06,1,0.0,1.0,4.0,0,0,2,2.44,1,3.2,0.11,75.3,0.33,0.0,Nott'm Forest,True,Aston Villa,-1.24,0.64
Willy Boly,Nott'm Forest,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3.0,0.1,68.45,0.33,1.0,Nott'm Forest,False,West Ham,5.53,-0.22
