name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Jonathan Castro Otto,Wolves,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,5.79,1.0
Jonathan Castro Otto,Wolves,Manchester City,,True,4,,,,,1,,,0.5,0,0,0,0.07,0,0.2,0.0,0.57,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.5,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.44,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.4,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,0.36,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.31,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.29,0.0,0.0,0.0,0.36,5.79,0.0
Jonathan Castro Otto,Wolves,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.27,0.0,0.0,0.0,0.36,5.79,0.0
