name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Victor da Silva,Burnley,Manchester City,,True,90,,,,,1,,,0.0,0,0,3,2.21,1,1.0,0.0,90.0,0.0,0.0
Victor da Silva,Burnley,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,45.0,0.0,0.0
Victor da Silva,Burnley,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.33,0.0,30.0,0.0,0.0
Victor da Silva,Burnley,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.25,0.0,22.5,0.0,0.0
Victor da Silva,Burnley,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,18.0,0.0,1.0
Victor da Silva,Burnley,Newcastle United,,False,2,,,,,1,,,0.9,0,0,0,0.05,0,0.2,0.0,15.33,0.0,0.0
Victor da Silva,Burnley,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,13.14,0.0,1.0
Victor da Silva,Burnley,Chelsea,,True,60,,,,,1,,,0.0,0,0,2,1.19,1,0.4,0.0,19.0,0.0,0.0
Victor da Silva,Burnley,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,16.89,0.0,1.0
Victor da Silva,Burnley,Bournemouth,,False,90,,,,,1,,,3.1,0,0,2,1.08,1,0.6,0.0,24.2,0.0,1.0
Victor da Silva,Burnley,Crystal Palace,,True,90,,,,,1,,,0.9,0,0,2,1.32,1,0.6,0.0,30.18,0.0,1.0
Victor da Silva,Burnley,Arsenal,,False,87,,,,,1,,,1.3,0,0,3,2.03,1,0.8,0.0,34.92,0.0,1.0
Victor da Silva,Burnley,West Ham,,True,90,,,,,1,,,1.0,0,0,2,1.03,1,0.8,0.0,39.15,0.0,6.0
Victor da Silva,Burnley,Sheffield,,True,90,,,,,6,,,3.0,0,1,0,0.39,1,2.0,0.0,42.79,0.12,2.0
Victor da Silva,Burnley,Wolverhampton,,False,90,,,,,2,,,1.2,0,0,1,0.83,1,2.2,0.0,45.93,0.11,2.0
Victor da Silva,Burnley,Brighton,,False,90,,,,,2,,,1.7,0,0,1,2.72,1,2.4,0.0,48.69,0.1,1.0
Victor da Silva,Burnley,Everton,,True,86,,,,,1,,,1.1,0,0,2,1.07,1,2.4,0.0,50.88,0.09,6.0
Victor da Silva,Burnley,Fulham,,False,90,,,,,6,,,2.9,0,1,0,1.38,1,3.4,0.0,53.06,0.17,1.0
Victor da Silva,Burnley,Liverpool,,True,90,,,,,1,,,1.3,0,0,2,1.69,1,2.4,0.0,55.0,0.15,1.0
Victor da Silva,Burnley,Aston Villa,,False,90,,,,,1,,,2.5,0,0,3,3.15,1,2.2,0.0,56.75,0.14,2.0
Victor da Silva,Burnley,Luton,,True,90,,,,,2,,,3.0,0,0,1,0.85,1,2.2,0.0,58.33,0.13,1.0
Victor da Silva,Burnley,Manchester City,2024-01-31,False,90,0.0,0.0,0.0,0.13,1,0.0,2.0,2.1,0,0,3,1.75,1,2.2,0.0,59.77,0.12,1.0
Victor da Silva,Burnley,Fulham,,True,86,,,,,1,,,3.7,0,0,2,1.28,1,1.2,0.0,60.91,0.12,1.0
Victor da Silva,Burnley,Liverpool,,False,10,,,,,1,,,0.2,0,0,0,0.72,0,1.2,0.0,58.79,0.11,1.0
Victor da Silva,Burnley,Arsenal,,True,11,,,,,1,,,1.0,0,0,0,0.19,0,1.2,0.0,56.88,0.11,1.0
Victor da Silva,Burnley,Crystal Palace,,False,15,,,,,1,,,0.4,0,0,1,0.98,0,1.0,0.0,55.27,0.1,1.0
Victor da Silva,Burnley,Bournemouth,,True,75,,,,,1,,,2.7,0,0,1,1.05,1,1.0,0.0,56.0,0.1,1.0
Victor da Silva,Burnley,West Ham,,False,90,,,,,1,,,1.9,0,0,2,1.47,1,1.0,0.0,57.21,0.09,5.0
Victor da Silva,Burnley,Brentford,,True,90,,,,,5,,,4.7,0,0,1,1.07,1,1.8,0.0,58.34,0.09,1.0
Victor da Silva,Burnley,Chelsea,,False,90,,,,,1,,,2.5,0,0,2,4.11,1,1.8,0.0,59.4,0.08,4.0
Victor da Silva,Burnley,Wolverhampton,,True,90,,,,,4,,,6.2,2,0,1,0.84,1,2.4,0.0,60.39,0.08,1.0
Victor da Silva,Burnley,Everton,,False,29,,,,,1,,,0.5,0,0,0,0.32,0,2.4,0.0,59.41,0.08,1.0
Victor da Silva,Burnley,Brighton,,True,45,,,,,1,,,0.8,0,0,0,0.5,1,2.4,0.0,58.97,0.07,5.0
Victor da Silva,Burnley,Sheffield,,False,69,,,,,5,,,7.6,0,0,1,2.26,1,2.4,0.0,59.26,0.07,2.0
Victor da Silva,Burnley,Manchester United,,False,90,,,,,2,,,2.3,0,0,1,2.71,1,2.6,0.0,60.14,0.07,0.0
Victor da Silva,Burnley,Newcastle United,,True,90,,,,,0,,,1.9,0,0,4,3.58,1,1.8,0.0,60.97,0.07,2.0
Victor da Silva,Burnley,Tottenham,,False,71,,,,,2,,,4.5,0,0,1,1.37,1,2.0,0.0,61.24,0.06,4.0
Victor da Silva,Burnley,Nottingham Forest,,True,45,,,,,4,,,3.9,0,0,0,0.43,0,2.6,0.0,60.82,0.06,
