name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Murillo Santiago Costa dos Santos,Nott'm Forest,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Brentford,,True,90,,,,,2,,,3.1,0,0,1,1.7,1,0.5,0.0,22.5,0.0,7.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Crystal Palace,,False,90,,,,,7,,,8.9,1,1,0,0.81,1,1.8,0.0,36.0,0.5,0.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Luton,,True,90,,,,,0,,,2.3,0,0,2,1.71,1,1.8,0.0,45.0,0.33,1.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Liverpool,,False,90,,,,,1,,,2.7,0,0,3,2.95,1,2.0,0.0,51.43,0.25,6.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Aston Villa,,True,90,,,,,6,,,1.8,0,1,0,1.26,1,3.2,0.0,56.25,0.4,1.0
Murillo Santiago Costa dos Santos,Nott'm Forest,West Ham,,False,75,,,,,1,,,1.2,0,0,2,1.14,1,3.0,0.0,58.33,0.33,1.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Brighton,,True,90,,,,,1,,,3.7,0,0,3,1.46,1,1.8,0.0,61.5,0.29,2.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Everton,,True,90,,,,,2,,,4.2,0,0,1,0.7,1,2.2,0.0,64.09,0.25,0.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Fulham,,False,90,,,,,0,,,2.6,0,0,5,2.52,1,2.0,0.0,66.25,0.22,2.0
Murillo Santiago Costa dos Santos,Nott'm Forest,Wolverhampton,,False,77,,,,,2,,,3.0,0,0,1,1.14,1,1.2,0.0,67.08,0.2,0.0
