name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Victor Lindelöf,Man Utd,Wolverhampton,2023-08-14,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,2.03,0,1.0,0.0,45.0,0.0,0.24,0.08,0.43,16.43,0.0
Victor Lindelöf,Man Utd,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,22.5,0.0,0.24,0.08,0.43,16.43,1.0
Victor Lindelöf,Man Utd,Nottingham Forest,2023-08-26,True,45,0.0,0.0,0.0,0.06,1,0.0,2.0,3.8,0,0,0,0.26,0,0.67,0.0,30.0,0.0,0.24,0.08,0.43,16.43,1.0
Victor Lindelöf,Man Utd,Arsenal,2023-09-03,False,83,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,1,1.53,1,0.75,0.0,43.25,0.0,0.24,0.08,0.43,16.43,1.0
Victor Lindelöf,Man Utd,Brighton,2023-09-16,True,90,0.0,0.06,0.0,0.07,1,1.0,2.0,3.4,0,0,3,1.89,1,0.8,0.01,52.6,0.0,0.24,0.08,0.43,16.43,6.0
Victor Lindelöf,Man Utd,Burnley,2023-09-23,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.1,0,1,0,1.12,1,1.8,0.01,58.83,0.2,0.24,0.08,0.43,16.43,2.0
Victor Lindelöf,Man Utd,Crystal Palace,2023-09-30,True,87,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1,0.81,1,2.2,0.01,62.86,0.17,0.24,0.08,0.43,16.43,2.0
Victor Lindelöf,Man Utd,Brentford,2023-10-07,True,70,0.0,0.0,0.0,0.05,2,0.0,1.0,2.7,0,0,1,0.7,1,2.4,0.01,63.75,0.14,0.24,0.08,0.43,16.43,5.0
Victor Lindelöf,Man Utd,Sheffield,2023-10-21,False,90,0.0,0.0,1.0,0.02,5,0.0,1.0,4.3,0,0,1,1.38,1,3.2,0.21,66.67,0.12,0.24,0.08,0.43,16.43,1.0
Victor Lindelöf,Man Utd,Manchester City,2023-10-29,True,73,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,2,2.78,1,3.2,0.2,67.3,0.11,0.24,0.08,0.43,16.43,0.0
Victor Lindelöf,Man Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2.0,0.2,61.18,0.11,0.24,0.08,0.43,16.43,15.0
Victor Lindelöf,Man Utd,Luton,2023-11-11,True,90,1.0,0.11,0.0,0.0,15,1.0,0.0,8.2,3,1,0,0.42,1,4.6,0.22,63.58,0.2,0.24,0.08,0.43,16.43,6.0
Victor Lindelöf,Man Utd,Everton,2023-11-26,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,3.9,0,1,0,2.73,1,5.4,0.22,65.62,0.27,0.24,0.08,0.43,16.43,0.0
Victor Lindelöf,Man Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4.4,0.02,60.93,0.27,0.24,0.08,0.43,16.43,1.0
Victor Lindelöf,Man Utd,Chelsea,2023-12-06,True,45,0.0,0.03,0.0,0.0,1,1.0,0.0,1.2,0,0,1,0.43,1,4.4,0.03,59.87,0.25,0.24,0.08,0.43,16.43,0.0
Victor Lindelöf,Man Utd,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4.4,0.03,56.12,0.25,0.24,0.08,0.43,16.43,0.0
Victor Lindelöf,Man Utd,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.01,52.82,0.25,0.24,0.08,0.43,16.43,0.0
Victor Lindelöf,Man Utd,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,49.89,0.25,0.24,0.08,0.43,16.43,0.0
