name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-08-12,0,Sheffield,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0.69,0.45,9.1,0.25,0,Crystal Palace,True,Tottenham,0.96,0.69
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-10-27,0,Tottenham,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0.69,0.45,9.1,0.25,1,Crystal Palace,False,Burnley,1.63,0.0
Chris Richards,DEF,Crystal Palace,0,0,0.36,0,0.0,2023-11-04,4,Burnley,0,0,1,False,0.0,0.0,0.0,2.0,Sub,2023-11-04,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.69,0.45,9.1,0.25,0,Crystal Palace,True,Everton,-0.5,0.53
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-11-11,0,Everton,0,0,0,True,,,,,,,,,,0.33,0.0,1.0,0.0,0.69,0.45,9.1,0.25,0,Crystal Palace,False,Luton,,
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-11-25,0,Luton,0,0,0,False,,,,,,,,,,0.25,0.0,0.8,0.0,0.69,0.45,9.1,0.25,2,Crystal Palace,False,West Ham,0.28,-0.22
Chris Richards,DEF,Crystal Palace,0,0,1.26,1,2.9,2023-12-03,90,West Ham,0,1,2,False,0.0,0.0,0.0,90.0,DMC,2023-12-03,0.0,0.0,0.0,0.2,0.0,15.67,0.0,0.69,0.45,9.1,0.25,1,Crystal Palace,True,Bournemouth,-1.71,1.22
Chris Richards,DEF,Crystal Palace,0,0,1.74,2,3.0,2023-12-06,90,Bournemouth,0,1,1,True,0.0,0.0,0.0,90.0,DMC,2023-12-06,0.06,0.0,1.0,0.6,0.0,26.29,0.0,0.69,0.45,9.1,0.25,0,Crystal Palace,True,Liverpool,1.86,0.18
Chris Richards,DEF,Crystal Palace,0,0,1.25,2,2.4,2023-12-09,90,Liverpool,0,1,0,True,0.0,0.0,0.0,90.0,MC,2023-12-09,0.0,0.0,0.0,0.8,0.0,34.25,0.0,0.69,0.45,9.1,0.25,1,Crystal Palace,False,Manchester City,-0.86,-1.32
Chris Richards,DEF,Crystal Palace,0,0,1.61,2,1.9,2023-12-16,90,Manchester City,0,1,1,False,0.0,0.0,0.0,90.0,MC,2023-12-16,0.0,0.0,0.0,0.6,0.0,40.44,0.0,0.69,0.45,9.1,0.25,2,Crystal Palace,True,Brighton,0.52,-0.66
Chris Richards,DEF,Crystal Palace,0,0,1.14,1,1.9,2023-12-21,90,Brighton,0,1,2,True,0.0,0.0,0.0,90.0,MC,2023-12-21,0.0,0.0,0.0,0.8,0.0,45.4,0.0,0.69,0.45,9.1,0.25,0,Crystal Palace,False,Chelsea,2.53,-0.85
