name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Vitalii Mykolenko,DEF,Everton,0,0,0.0,0,0.0,2023-08-12,0,Fulham,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0.68,1.03,30.32,0.25,8,Everton,False,West Ham,4.39,-0.22
Vitalii Mykolenko,DEF,Everton,2,1,0.66,0,4.4,2023-10-29,90,West Ham,0,1,8,False,0.0,0.0,0.0,90.0,DL,2023-10-29,0.02,0.0,1.0,0.0,0.0,45.0,1.0,0.68,1.03,30.32,0.25,11,Everton,True,Brighton,2.15,-0.66
Vitalii Mykolenko,DEF,Everton,3,0,0.53,1,10.7,2023-11-04,90,Brighton,0,1,11,True,1.0,3.0,0.16,90.0,DL,2023-11-04,0.0,0.0,0.0,4.0,0.0,60.0,0.5,0.68,1.03,30.32,0.25,9,Everton,False,Crystal Palace,0.85,0.38
Vitalii Mykolenko,DEF,Everton,0,0,2.24,2,8.6,2023-11-11,90,Crystal Palace,0,1,9,False,1.0,3.0,0.68,90.0,DL,2023-11-11,0.0,0.0,0.0,6.33,0.05,67.5,0.33,0.68,1.03,30.32,0.25,1,Everton,True,Manchester United,-0.7,0.38
Vitalii Mykolenko,DEF,Everton,0,0,2.18,3,1.0,2023-11-26,90,Manchester United,0,1,1,True,0.0,4.0,0.14,90.0,DL,2023-11-26,0.0,0.0,0.0,7.0,0.21,72.0,0.25,0.68,1.03,30.32,0.25,6,Everton,False,Nottingham Forest,1.05,-0.55
Vitalii Mykolenko,DEF,Everton,0,1,0.71,0,2.2,2023-12-02,90,Nottingham Forest,0,1,6,False,0.0,0.0,0.0,90.0,DL,2023-12-02,0.0,0.0,0.0,5.8,0.2,75.0,0.4,0.68,1.03,30.32,0.25,6,Everton,True,Newcastle United,1.57,0.55
Vitalii Mykolenko,DEF,Everton,0,1,1.58,0,0.8,2023-12-07,90,Newcastle United,0,1,6,True,0.0,0.0,0.0,90.0,DL,2023-12-07,0.0,0.0,0.0,7.0,0.2,77.14,0.5,0.68,1.03,30.32,0.25,7,Everton,True,Chelsea,-0.66,-0.25
Vitalii Mykolenko,DEF,Everton,1,1,0.93,0,4.1,2023-12-10,90,Chelsea,0,1,7,True,0.0,1.0,0.04,90.0,DL,2023-12-10,0.0,0.0,0.0,6.6,0.2,78.75,0.57,0.68,1.03,30.32,0.25,0,Everton,False,Burnley,-1.91,0.0
Vitalii Mykolenko,DEF,Everton,0,0,0.0,0,0.0,2023-12-16,0,Burnley,0,0,0,False,,,,,,,,,,5.8,0.17,70.0,0.57,0.68,1.03,30.32,0.25,1,Everton,False,Tottenham,4.06,-0.36
Vitalii Mykolenko,DEF,Everton,0,0,1.34,2,6.0,2023-12-23,90,Tottenham,0,1,1,False,0.0,2.0,0.13,90.0,DL,2023-12-23,0.37,0.0,1.0,4.0,0.04,72.0,0.5,0.68,1.03,30.32,0.25,1,Everton,True,Manchester City,1.82,-0.96
