name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Willy Kambwala,Man Utd,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0
Willy Kambwala,Man Utd,West Ham,2023-12-23,False,83,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,1.36,1,0.5,0.0,41.5,0.0,1.0
Willy Kambwala,Man Utd,Aston Villa,2023-12-26,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0,0.67,0.0,28.0,0.0,0.0
Willy Kambwala,Man Utd,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,21.0,0.0,0.0
Willy Kambwala,Man Utd,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,16.8,0.0,0.0
Willy Kambwala,Man Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,14.0,0.0,0.0
Willy Kambwala,Man Utd,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,12.0,0.0,0.0
Willy Kambwala,Man Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,10.5,0.0,0.0
Willy Kambwala,Man Utd,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,9.33,0.0,0.0
Willy Kambwala,Man Utd,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,8.4,0.0,0.0
Willy Kambwala,Man Utd,Manchester City,2024-03-03,False,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,2,0.44,0,0.0,0.0,9.55,0.0,1.0
Willy Kambwala,Man Utd,Everton,2024-03-09,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.03,0,0.2,0.0,8.83,0.0,0.0
Willy Kambwala,Man Utd,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,8.15,0.0,0.0
Willy Kambwala,Man Utd,Chelsea,2024-04-04,False,24,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6,0,0,2,1.13,0,0.2,0.0,9.29,0.0,0.0
Willy Kambwala,Man Utd,Liverpool,2024-04-07,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,2,3.59,1,0.2,0.0,14.67,0.0,1.0
Willy Kambwala,Man Utd,Bournemouth,2024-04-13,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,2,1.75,1,0.4,0.0,19.38,0.0,0.0
Willy Kambwala,Man Utd,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,18.24,0.0,0.0
Willy Kambwala,Man Utd,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,17.22,0.0,0.0
Willy Kambwala,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,16.32,0.0,1.0
Willy Kambwala,Man Utd,Arsenal,2024-05-12,True,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.21,0,0.4,0.0,16.25,0.0,0.0
Willy Kambwala,Man Utd,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,15.48,0.0,0.0
Willy Kambwala,Man Utd,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,14.77,0.0,
