name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Ben Mee,Brentford,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.21,1.68,0.33,30.46,1.0
Ben Mee,Brentford,Bournemouth,2023-09-02,True,80,0.0,0.0,0.0,0.07,1,0.0,1.0,3.2,0,0,2,2.02,1,0.25,0.0,20.0,0.0,3.21,1.68,0.33,30.46,2.0
Ben Mee,Brentford,Newcastle United,2023-09-16,False,71,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,0,1,1.43,1,0.6,0.0,30.2,0.0,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,25.17,0.0,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,21.57,0.0,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,18.88,0.0,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,16.78,0.0,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,15.1,0.0,3.21,1.68,0.33,30.46,1.0
Ben Mee,Brentford,West Ham,2023-11-04,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.02,0,0.2,0.0,13.82,0.0,3.21,1.68,0.33,30.46,1.0
Ben Mee,Brentford,Liverpool,2023-11-12,False,90,0.0,0.07,0.0,0.02,1,1.0,1.0,3.7,0,0,3,1.53,1,0.4,0.01,20.17,0.0,3.21,1.68,0.33,30.46,2.0
Ben Mee,Brentford,Arsenal,2023-11-25,True,90,0.0,0.0,0.0,0.09,2,0.0,1.0,4.0,0,0,1,1.52,1,0.8,0.01,25.54,0.0,3.21,1.68,0.33,30.46,14.0
Ben Mee,Brentford,Luton,2023-12-02,True,90,1.0,0.22,0.0,0.05,14,3.0,2.0,11.0,3,0,1,0.23,1,3.6,0.06,30.14,0.0,3.21,1.68,0.33,30.46,1.0
Ben Mee,Brentford,Brighton,2023-12-06,False,90,0.0,0.06,0.0,0.0,1,1.0,0.0,1.9,0,0,2,1.52,1,3.8,0.07,34.13,0.0,3.21,1.68,0.33,30.46,2.0
Ben Mee,Brentford,Sheffield,2023-12-09,False,90,0.0,0.11,0.0,0.0,2,1.0,0.0,2.9,0,0,1,0.89,1,4.0,0.09,37.62,0.0,3.21,1.68,0.33,30.46,-2.0
Ben Mee,Brentford,Aston Villa,2023-12-17,True,70,0.0,0.0,0.0,0.0,-2,0.0,0.0,0.7,0,0,2,2.0,1,3.4,0.08,39.53,0.0,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3.0,0.08,37.33,0.0,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.03,35.37,0.0,3.21,1.68,0.33,30.46,7.0
Ben Mee,Brentford,Nottingham Forest,2024-01-20,True,90,1.0,0.43,0.0,0.03,7,2.0,1.0,10.9,0,0,2,1.09,1,1.4,0.11,38.1,0.0,3.21,1.68,0.33,30.46,1.0
Ben Mee,Brentford,Tottenham,2024-01-31,False,90,0.0,0.08,0.0,0.0,1,1.0,0.0,4.3,0,0,3,2.86,1,1.2,0.1,40.57,0.0,3.21,1.68,0.33,30.46,1.0
Ben Mee,Brentford,Manchester City,2024-02-05,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.8,0,0,3,2.15,1,1.8,0.1,42.82,0.0,3.21,1.68,0.33,30.46,6.0
Ben Mee,Brentford,Wolverhampton,2024-02-10,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.1,0,1,0,1.13,1,3.0,0.1,44.87,0.08,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Liverpool,2024-02-17,True,90,0.0,0.5,0.0,0.0,0,1.0,0.0,2.5,0,0,4,2.82,1,3.0,0.2,46.75,0.07,3.21,1.68,0.33,30.46,1.0
Ben Mee,Brentford,Manchester City,2024-02-20,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,1,2.46,1,1.8,0.11,48.48,0.07,3.21,1.68,0.33,30.46,1.0
Ben Mee,Brentford,West Ham,2024-02-26,False,60,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,2,1.13,1,1.8,0.1,48.92,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.1,47.11,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.1,45.43,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,43.86,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,42.4,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,41.03,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,39.75,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,38.55,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,37.41,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,36.34,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,35.33,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,34.38,0.06,3.21,1.68,0.33,30.46,0.0
Ben Mee,Brentford,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,33.47,0.06,3.21,1.68,0.33,30.46,
