name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Diogo Dalot Teixeira,Man Utd,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.22,1.92,0.42,18.04,1.0
Diogo Dalot Teixeira,Man Utd,Tottenham,2023-08-19,False,24,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,1,0.55,0,0.5,0.0,12.0,0.0,2.22,1.92,0.42,18.04,1.0
Diogo Dalot Teixeira,Man Utd,Nottingham Forest,2023-08-26,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,2,1.24,1,0.67,0.0,38.0,0.0,2.22,1.92,0.42,18.04,1.0
Diogo Dalot Teixeira,Man Utd,Arsenal,2023-09-03,False,90,0.0,0.04,0.0,0.0,1,1.0,0.0,2.4,0,0,3,2.27,1,0.75,0.01,51.0,0.0,2.22,1.92,0.42,18.04,1.0
Diogo Dalot Teixeira,Man Utd,Brighton,2023-09-16,True,90,0.0,0.0,0.0,0.06,1,0.0,1.0,3.4,0,0,3,1.89,1,0.8,0.01,58.8,0.0,2.22,1.92,0.42,18.04,6.0
Diogo Dalot Teixeira,Man Utd,Burnley,2023-09-23,False,90,0.0,0.0,0.0,0.12,6,0.0,2.0,4.9,1,1,0,1.12,1,2.0,0.01,64.0,0.2,2.22,1.92,0.42,18.04,2.0
Diogo Dalot Teixeira,Man Utd,Crystal Palace,2023-09-30,True,90,0.0,0.05,0.0,0.09,2,1.0,2.0,6.1,0,0,1,0.81,1,2.2,0.02,67.71,0.17,2.22,1.92,0.42,18.04,2.0
Diogo Dalot Teixeira,Man Utd,Brentford,2023-10-07,True,90,0.0,0.1,0.0,0.18,2,2.0,4.0,11.7,0,0,1,0.95,1,2.4,0.04,70.5,0.14,2.22,1.92,0.42,18.04,11.0
Diogo Dalot Teixeira,Man Utd,Sheffield,2023-10-21,False,90,1.0,0.02,0.0,0.0,11,1.0,0.0,6.2,3,0,1,1.38,1,4.4,0.03,72.67,0.12,2.22,1.92,0.42,18.04,1.0
Diogo Dalot Teixeira,Man Utd,Manchester City,2023-10-29,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,0,3,3.94,1,4.4,0.03,74.4,0.11,2.22,1.92,0.42,18.04,6.0
Diogo Dalot Teixeira,Man Utd,Fulham,2023-11-04,False,90,0.0,0.08,0.0,0.19,6,3.0,2.0,5.5,1,1,0,1.01,1,4.4,0.05,75.82,0.2,2.22,1.92,0.42,18.04,6.0
Diogo Dalot Teixeira,Man Utd,Luton,2023-11-11,True,90,0.0,0.01,0.0,0.08,6,1.0,1.0,3.1,0,1,0,0.42,1,5.2,0.04,77.0,0.27,2.22,1.92,0.42,18.04,12.0
Diogo Dalot Teixeira,Man Utd,Everton,2023-11-26,False,90,0.0,0.0,1.0,0.18,12,0.0,3.0,8.6,3,1,0,2.73,1,7.2,0.22,78.0,0.33,2.22,1.92,0.42,18.04,2.0
Diogo Dalot Teixeira,Man Utd,Newcastle United,2023-12-02,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1,2.65,1,5.4,0.22,78.86,0.31,2.22,1.92,0.42,18.04,1.0
Diogo Dalot Teixeira,Man Utd,Chelsea,2023-12-06,True,90,0.0,0.0,0.0,0.13,1,0.0,3.0,5.2,0,0,1,1.4,1,5.4,0.22,79.6,0.29,2.22,1.92,0.42,18.04,1.0
