name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ivan Perišić,DEF,Spurs,0,0,0.3,0,2.5,2023-08-13,15,Brentford,0,0,1,False,0.0,0.0,0.0,4.0,Sub,2023-08-13,0.14,0.0,1.0,0.0,0.0,15.0,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,False,Crystal Palace,1.4,0.38
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-10-27,0,Crystal Palace,0,0,0,False,,,,,,,,,,1.0,0.0,7.5,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,Chelsea,1.57,-0.25
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-11-06,0,Chelsea,0,0,0,True,,,,,,,,,,0.5,0.0,5.0,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,False,Wolverhampton,0.08,-0.52
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-11-11,0,Wolverhampton,0,0,0,False,,,,,,,,,,0.33,0.0,3.75,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,Aston Villa,1.17,0.64
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-11-26,0,Aston Villa,0,0,0,True,,,,,,,,,,0.25,0.0,3.0,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,False,Manchester City,-0.49,-1.32
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-12-03,0,Manchester City,0,0,0,False,,,,,,,,,,0.2,0.0,2.5,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,West Ham,-1.74,0.49
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-12-07,0,West Ham,0,0,0,True,,,,,,,,,,0.0,0.0,2.14,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,Newcastle United,-1.88,0.55
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-12-10,0,Newcastle United,0,0,0,True,,,,,,,,,,0.0,0.0,1.88,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,False,Nottingham Forest,-5.2,-0.55
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-12-15,0,Nottingham Forest,0,0,0,False,,,,,,,,,,0.0,0.0,1.67,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,Everton,-3.67,0.53
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-12-23,0,Everton,0,0,0,True,,,,,,,,,,0.0,0.0,1.5,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,False,Brighton,-2.31,-0.6
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-12-28,0,Brighton,0,0,0,False,,,,,,,,,,0.0,0.0,1.36,0.0,3.01,6.62,24.16,0.27,1.0,Spurs,True,Manchester United,1.18,0.38
Ivan Perišić,DEF,Spurs,0,0,0.35,0,3.3,2023-08-19,20,Manchester United,0,0,1,True,0.0,0.0,0.0,17.0,Sub,2023-08-19,0.58,0.0,2.0,0.0,0.0,2.92,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,Bournemouth,-0.25,1.22
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2023-12-31,0,Bournemouth,0,0,0,True,,,,,,,,,,0.2,0.0,2.69,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,False,Manchester United,3.47,-0.63
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2024-01-14,0,Manchester United,0,0,0,False,,,,,,,,,,0.2,0.0,2.5,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,Brentford,-1.06,0.79
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2024-01-31,0,Brentford,0,0,0,True,,,,,,,,,,0.2,0.0,2.33,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,False,Everton,-0.31,-0.24
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2024-02-03,0,Everton,0,0,0,False,,,,,,,,,,0.2,0.0,2.19,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,Brighton,0.56,-0.66
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2024-02-10,0,Brighton,0,0,0,True,,,,,,,,,,0.2,0.0,2.06,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,Wolverhampton,2.48,0.05
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2024-02-17,0,Wolverhampton,0,0,0,True,,,,,,,,,,0.0,0.0,1.94,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,Crystal Palace,-2.5,0.88
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2024-03-02,0,Crystal Palace,0,0,0,True,,,,,,,,,,0.0,0.0,1.84,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,False,Aston Villa,-1.56,0.29
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2024-03-10,0,Aston Villa,0,0,0,False,,,,,,,,,,0.0,0.0,1.75,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,False,Fulham,-1.25,0.86
Ivan Perišić,DEF,Spurs,0,0,0.0,0,0.0,2024-03-16,0,Fulham,0,0,0,False,,,,,,,,,,0.0,0.0,1.67,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,False,Bournemouth,-2.08,0.19
Ivan Perišić,DEF,Spurs,0,0,0.16,0,1.5,2023-08-26,31,Bournemouth,0,0,0,False,0.0,1.0,0.09,26.0,Sub,2023-08-26,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.01,6.62,24.16,0.27,0.0,Spurs,True,Luton,,
