name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Fodé Ballo-Touré,Fulham,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,Fulham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,Fulham,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,Fulham,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,Fulham,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,Fulham,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,Fulham,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,Fulham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,Fulham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,Fulham,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0
Fodé Ballo-Touré,Fulham,Nottingham Forest,,True,15,,,,,1,,,0.7,0,0,0,0.07,0,0.2,0.0,1.36,0.0,0.0
Fodé Ballo-Touré,Fulham,West Ham,,True,18,,,,,0,,,0.3,0,0,0,0.36,0,0.2,0.0,2.75,0.0,0.0
Fodé Ballo-Touré,Fulham,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,2.54,0.0,1.0
Fodé Ballo-Touré,Fulham,Burnley,,True,8,,,,,1,,,0.4,0,0,0,0.06,0,0.4,0.0,2.93,0.0,1.0
Fodé Ballo-Touré,Fulham,Bournemouth,,False,7,,,,,1,,,0.2,0,0,1,0.06,0,0.6,0.0,3.2,0.0,0.0
Fodé Ballo-Touré,Fulham,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,3.0,0.0,0.0
Fodé Ballo-Touré,Fulham,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,2.82,0.0,0.0
Fodé Ballo-Touré,Fulham,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,2.67,0.0,0.0
Fodé Ballo-Touré,Fulham,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,2.53,0.0,1.0
Fodé Ballo-Touré,Fulham,Bournemouth,,True,5,,,,,1,,,0.3,0,0,0,0.25,0,0.2,0.0,2.65,0.0,0.0
Fodé Ballo-Touré,Fulham,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,2.52,0.0,0.0
Fodé Ballo-Touré,Fulham,Manchester United,2024-02-24,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,2.41,0.0,0.0
Fodé Ballo-Touré,Fulham,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,2.3,0.0,0.0
Fodé Ballo-Touré,Fulham,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,2.21,0.0,0.0
Fodé Ballo-Touré,Fulham,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,2.12,0.0,0.0
Fodé Ballo-Touré,Fulham,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,2.04,0.0,0.0
Fodé Ballo-Touré,Fulham,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.96,0.0,0.0
Fodé Ballo-Touré,Fulham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.89,0.0,0.0
Fodé Ballo-Touré,Fulham,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.83,0.0,0.0
Fodé Ballo-Touré,Fulham,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,1.77,0.0,0.0
Fodé Ballo-Touré,Fulham,Crystal Palace,2024-04-27,True,0,0.0,0.27,0.0,0.1,0,3.0,2.0,0.0,0,0,0,0.0,0,0.0,0.05,1.71,0.0,0.0
Fodé Ballo-Touré,Fulham,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.05,1.66,0.0,0.0
Fodé Ballo-Touré,Fulham,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.05,1.61,0.0,1.0
Fodé Ballo-Touré,Fulham,Luton,2024-05-19,False,12,0.0,0.02,0.0,0.18,1,1.0,2.0,0.0,0,0,0,0.38,0,0.2,0.06,1.91,0.0,
