name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Joel Matip,Liverpool,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.64,0.32,0.25,11.88,0.0
Joel Matip,Liverpool,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.64,0.32,0.25,11.88,2.0
Joel Matip,Liverpool,Newcastle United,2023-08-27,False,76,0.0,0.11,0.0,0.0,2,1.0,0.0,1.0,0,0,1,1.6,1,0.67,0.04,25.33,0.0,0.64,0.32,0.25,11.88,6.0
Joel Matip,Liverpool,Aston Villa,2023-09-03,True,90,0.0,0.32,0.0,0.02,6,1.0,1.0,3.4,0,1,0,0.66,1,2.0,0.11,41.5,0.5,0.64,0.32,0.25,11.88,2.0
Joel Matip,Liverpool,Wolverhampton,2023-09-16,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.0,0,0,1,0.63,1,2.0,0.09,51.2,0.33,0.64,0.32,0.25,11.88,2.0
Joel Matip,Liverpool,West Ham,2023-09-24,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,0,1,1.11,1,2.4,0.09,57.67,0.25,0.64,0.32,0.25,11.88,-1.0
Joel Matip,Liverpool,Tottenham,2023-09-30,False,90,0.0,0.04,0.0,0.0,-1,1.0,0.0,2.4,0,0,2,2.1,1,2.2,0.09,62.29,0.2,0.64,0.32,0.25,11.88,2.0
Joel Matip,Liverpool,Brighton,2023-10-08,False,72,0.0,0.0,0.0,0.0,2,0.0,0.0,2.5,0,0,1,1.16,1,2.2,0.07,63.5,0.17,0.64,0.32,0.25,11.88,1.0
Joel Matip,Liverpool,Everton,2023-10-21,True,23,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,0,0.03,0,1.2,0.01,59.0,0.14,0.64,0.32,0.25,11.88,0.0
Joel Matip,Liverpool,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.01,53.1,0.14,0.64,0.32,0.25,11.88,0.0
