name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Craig Dawson,DEF,Wolves,0,0,1.46,1,5.7,2023-08-14,90,Manchester United,0,1,2,False,0.0,1.0,0.1,90.0,DC,2023-08-14,0.06,0.0,1.0,0.0,0.0,90.0,0.0,1.51,0.11,32.13,0.3,1,Wolves,True,Newcastle United,-1.69,0.55
Craig Dawson,DEF,Wolves,0,0,2.17,2,2.4,2023-10-28,90,Newcastle United,0,1,1,True,0.0,0.0,0.0,90.0,DC,2023-10-28,0.0,0.0,0.0,2.0,0.1,90.0,0.0,1.51,0.11,32.13,0.3,0,Wolves,False,Sheffield,,-0.61
Craig Dawson,DEF,Wolves,0,0,1.06,2,2.5,2023-11-04,90,Sheffield,0,1,0,False,0.0,0.0,0.0,90.0,DC,2023-11-04,0.0,0.0,0.0,1.5,0.05,90.0,0.0,1.51,0.11,32.13,0.3,1,Wolves,True,Tottenham,0.14,0.69
Craig Dawson,DEF,Wolves,0,0,0.7,1,1.0,2023-11-11,90,Tottenham,0,1,1,True,0.0,0.0,0.0,90.0,DC,2023-11-11,0.0,0.0,0.0,1.0,0.03,90.0,0.0,1.51,0.11,32.13,0.3,0,Wolves,False,Fulham,-0.7,0.86
Craig Dawson,DEF,Wolves,0,0,0.0,0,0.0,2023-11-27,0,Fulham,0,0,0,False,,,,,,,,,,1.0,0.02,72.0,0.0,1.51,0.11,32.13,0.3,1,Wolves,False,Arsenal,2.85,-0.48
Craig Dawson,DEF,Wolves,0,0,2.89,2,1.5,2023-12-02,90,Arsenal,0,1,1,False,0.0,0.0,0.0,90.0,DC,2023-12-02,0.0,0.0,0.0,0.8,0.02,75.0,0.0,1.51,0.11,32.13,0.3,8,Wolves,True,Burnley,0.01,0.39
Craig Dawson,DEF,Wolves,2,1,0.83,0,2.3,2023-12-05,90,Burnley,0,1,8,True,0.0,0.0,0.0,90.0,DC,2023-12-05,0.0,0.0,0.0,0.6,0.0,77.14,0.17,1.51,0.11,32.13,0.3,2,Wolves,True,Nottingham Forest,-1.37,1.55
Craig Dawson,DEF,Wolves,0,0,0.79,1,4.3,2023-12-09,90,Nottingham Forest,0,1,2,True,0.0,1.0,0.07,90.0,DC,2023-12-09,0.03,0.0,1.0,2.0,0.0,78.75,0.14,1.51,0.11,32.13,0.3,1,Wolves,False,West Ham,2.37,-0.22
Craig Dawson,DEF,Wolves,0,0,1.14,3,2.4,2023-12-17,90,West Ham,0,1,1,False,0.0,1.0,0.03,90.0,DC,2023-12-17,0.0,0.0,0.0,2.4,0.01,80.0,0.12,1.51,0.11,32.13,0.3,7,Wolves,True,Chelsea,-1.82,-0.25
Craig Dawson,DEF,Wolves,1,1,1.3,0,2.7,2023-12-24,69,Chelsea,0,1,7,True,0.0,1.0,0.03,71.0,DC,2023-12-24,0.0,0.0,0.0,2.4,0.02,78.9,0.22,1.51,0.11,32.13,0.3,0,Wolves,False,Brentford,-1.35,-0.53
Craig Dawson,DEF,Wolves,0,0,0.0,0,0.0,2023-12-27,0,Brentford,0,0,0,False,,,,,,,,,,3.8,0.03,71.73,0.22,1.51,0.11,32.13,0.3,-1,Wolves,True,Brighton,1.03,-0.66
Craig Dawson,DEF,Wolves,0,0,2.2,4,4.5,2023-08-19,70,Brighton,0,1,-1,True,0.0,2.0,0.1,73.0,DC,2023-08-19,0.0,0.0,0.0,3.6,0.03,71.58,0.2,1.51,0.11,32.13,0.3,14,Wolves,True,Everton,-0.67,0.53
Craig Dawson,DEF,Wolves,2,1,0.46,0,7.7,2023-12-30,90,Everton,0,1,14,True,1.0,1.0,0.35,90.0,DC,2023-12-30,0.0,0.0,0.0,1.8,0.05,73.0,0.27,1.51,0.11,32.13,0.3,5,Wolves,False,Brighton,2.18,-0.6
Craig Dawson,DEF,Wolves,0,1,1.25,0,2.0,2024-01-22,90,Brighton,0,1,5,False,0.0,1.0,0.03,90.0,DC,2024-01-22,0.0,0.0,0.0,4.2,0.1,74.21,0.33,1.51,0.11,32.13,0.3,2,Wolves,True,Manchester United,0.17,0.38
Craig Dawson,DEF,Wolves,0,0,2.74,4,9.2,2024-02-01,90,Manchester United,0,1,2,True,0.0,2.0,0.14,90.0,DC,2024-02-01,0.86,1.0,1.0,5.0,0.1,75.27,0.31,1.51,0.11,32.13,0.3,1,Wolves,False,Chelsea,0.12,-0.85
Craig Dawson,DEF,Wolves,0,0,1.88,2,2.7,2024-02-04,90,Chelsea,0,1,1,False,0.0,0.0,0.0,90.0,DC,2024-02-04,0.0,0.0,0.0,4.0,0.32,76.19,0.29,1.51,0.11,32.13,0.3,1,Wolves,True,Brentford,0.29,0.79
Craig Dawson,DEF,Wolves,0,0,1.94,2,2.5,2024-02-10,90,Brentford,0,1,1,True,0.0,0.0,0.0,90.0,DC,2024-02-10,0.02,0.0,1.0,4.2,0.32,77.0,0.27,1.51,0.11,32.13,0.3,2,Wolves,False,Tottenham,-1.64,-0.36
Craig Dawson,DEF,Wolves,0,0,1.71,1,4.8,2024-02-17,90,Tottenham,0,1,2,False,0.0,0.0,0.0,90.0,DC,2024-02-17,0.04,0.0,1.0,4.6,0.3,77.72,0.25,1.51,0.11,32.13,0.3,7,Wolves,True,Sheffield,,0.68
