name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Daniel Muñoz,Crystal Palace,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,-1.0
Daniel Muñoz,Crystal Palace,Brighton,2024-02-03,False,90,0.0,0.0,0.0,0.03,-1,0.0,1.0,3.3,0,0,4,1.53,1,-0.5,0.0,45.0,0.0,0.0
Daniel Muñoz,Crystal Palace,Chelsea,2024-02-12,True,90,0.0,0.0,0.0,0.09,0,0.0,2.0,5.3,0,0,3,1.21,1,-0.33,0.0,60.0,0.0,2.0
Daniel Muñoz,Crystal Palace,Everton,2024-02-19,False,90,0.0,0.0,0.0,0.16,2,0.0,2.0,4.1,0,0,1,1.66,1,0.25,0.0,67.5,0.0,7.0
Daniel Muñoz,Crystal Palace,Burnley,2024-02-24,True,90,0.0,0.21,0.0,0.03,7,2.0,1.0,4.9,1,1,0,0.1,1,1.6,0.04,72.0,0.25,1.0
Daniel Muñoz,Crystal Palace,Tottenham,2024-03-02,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,3,1.87,1,1.8,0.04,75.0,0.2,4.0
Daniel Muñoz,Crystal Palace,Luton,2024-03-09,True,90,0.0,0.49,1.0,0.44,4,1.0,1.0,4.8,0,0,1,0.83,1,2.8,0.34,77.14,0.17,2.0
Daniel Muñoz,Crystal Palace,Nottingham Forest,2024-03-30,False,90,0.0,0.11,0.0,0.0,2,1.0,0.0,2.6,0,0,1,0.92,1,3.2,0.36,78.75,0.14,2.0
Daniel Muñoz,Crystal Palace,Bournemouth,2024-04-02,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1,1.22,1,3.2,0.36,80.0,0.12,0.0
Daniel Muñoz,Crystal Palace,Manchester City,2024-04-06,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.4,0,0,4,1.91,1,1.8,0.32,81.0,0.11,6.0
Daniel Muñoz,Crystal Palace,Liverpool,2024-04-14,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,3.3,0,1,0,2.87,1,2.8,0.32,81.82,0.2,1.0
Daniel Muñoz,Crystal Palace,West Ham,2024-04-21,True,90,0.0,0.0,0.0,0.63,1,0.0,2.0,6.0,0,0,2,1.27,1,2.2,0.02,82.5,0.18,6.0
Daniel Muñoz,Crystal Palace,Newcastle United,2024-04-24,True,90,0.0,0.0,0.0,0.03,6,0.0,1.0,4.5,0,1,0,0.18,1,3.0,0.0,83.08,0.25,2.0
Daniel Muñoz,Crystal Palace,Fulham,2024-04-27,False,90,0.0,0.02,0.0,0.33,2,1.0,1.0,2.9,0,0,1,1.14,1,3.0,0.0,83.57,0.23,13.0
Daniel Muñoz,Crystal Palace,Manchester United,2024-05-06,True,90,0.0,0.1,2.0,0.25,13,1.0,3.0,10.5,1,1,0,0.35,1,5.6,0.42,84.0,0.29,1.0
Daniel Muñoz,Crystal Palace,Wolverhampton,2024-05-11,False,90,0.0,0.83,0.0,0.16,1,2.0,2.0,5.3,0,0,1,1.57,1,4.6,0.59,84.38,0.27,10.0
Daniel Muñoz,Crystal Palace,Aston Villa,2024-05-19,True,90,0.0,0.0,1.0,0.93,10,0.0,5.0,9.6,1,1,0,1.08,1,6.4,0.79,84.71,0.31,4.0
