name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joško Gvardiol,DEF,Man City,0,0,0.07,0,0.0,2023-08-11,11,Burnley,0,0,1,False,0.0,0.0,0.0,6.0,Sub,2023-08-11,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,0,0,0,6,Man City,False,Manchester United,0.81,-0.63
Joško Gvardiol,DEF,Man City,0,1,1.03,0,3.6,2023-10-29,90,Manchester United,0,1,6,False,0.0,0.0,0.0,90.0,DL,2023-10-29,0.08,0.0,2.0,1.0,0.0,50.5,1.0,0,0,0,0,0,Man City,True,Bournemouth,-2.34,1.22
Joško Gvardiol,DEF,Man City,0,0,0.0,0,0.0,2023-11-04,0,Bournemouth,0,0,0,True,,,,,,,,,,3.5,0.0,33.67,1.0,0,0,0,0,0,Man City,False,Chelsea,-2.15,-0.85
Joško Gvardiol,DEF,Man City,0,0,2.96,4,3.9,2023-11-12,90,Chelsea,0,1,0,False,0.0,1.0,0.01,90.0,DC,2023-11-12,0.0,0.0,0.0,2.33,0.0,47.75,0.5,0,0,0,0,0,Man City,True,Liverpool,-1.11,0.18
Joško Gvardiol,DEF,Man City,0,0,0.0,0,0.0,2023-11-25,0,Liverpool,0,0,0,True,,,,,,,,,,1.75,0.0,38.2,0.5,0,0,0,0,0,Man City,True,Tottenham,2.78,0.69
Joško Gvardiol,DEF,Man City,0,0,0.38,2,1.4,2023-12-03,86,Tottenham,0,1,0,True,0.0,1.0,0.02,90.0,DC,2023-12-03,0.0,0.0,0.0,1.4,0.0,46.17,0.33,0,0,0,0,2,Man City,False,Aston Villa,0.45,0.29
Joško Gvardiol,DEF,Man City,0,0,2.04,1,3.4,2023-12-06,90,Aston Villa,0,1,2,False,0.0,0.0,0.0,90.0,DC,2023-12-06,0.0,0.0,0.0,1.2,0.01,52.43,0.25,0,0,0,0,2,Man City,False,Luton,,
Joško Gvardiol,DEF,Man City,0,0,0.3,1,2.0,2023-12-10,68,Luton,0,1,2,False,0.0,1.0,0.05,72.0,DL,2023-12-10,0.0,0.0,0.0,0.4,0.01,54.38,0.2,0,0,0,0,1,Man City,True,Crystal Palace,2.59,0.88
Joško Gvardiol,DEF,Man City,0,0,1.82,2,8.4,2023-12-16,90,Crystal Palace,0,1,1,True,0.0,3.0,0.44,90.0,DL,2023-12-16,0.01,0.0,1.0,0.8,0.02,58.33,0.17,0,0,0,0,1,Man City,False,Everton,-1.97,-0.24
Joško Gvardiol,DEF,Man City,0,0,0.3,0,2.9,2023-12-27,47,Everton,0,0,1,False,0.0,1.0,0.02,48.0,Sub,2023-12-27,0.08,0.0,1.0,1.0,0.1,57.2,0.17,0,0,0,0,6,Man City,True,Newcastle United,-3.63,0.55
Joško Gvardiol,DEF,Man City,0,1,0.29,0,1.4,2023-08-19,90,Newcastle United,0,1,6,True,0.0,0.0,0.0,90.0,DL,2023-08-19,0.0,0.0,0.0,1.2,0.11,60.18,0.29,0,0,0,0,6,Man City,True,Sheffield,,0.68
Joško Gvardiol,DEF,Man City,0,1,0.33,0,4.3,2023-12-30,90,Sheffield,0,1,6,True,0.0,0.0,0.0,90.0,DL,2023-12-30,0.09,0.0,1.0,2.4,0.1,62.67,0.38,0,0,0,0,1,Man City,False,Newcastle United,-2.55,-0.41
Joško Gvardiol,DEF,Man City,0,0,1.23,2,2.5,2024-01-13,90,Newcastle United,0,1,1,False,0.0,2.0,0.12,90.0,DL,2024-01-13,0.0,0.0,0.0,3.2,0.1,64.77,0.33,0,0,0,0,2,Man City,True,Burnley,-1.82,0.39
Joško Gvardiol,DEF,Man City,0,0,1.44,1,3.1,2024-01-31,90,Burnley,0,1,2,True,0.0,2.0,0.16,90.0,DL,2024-01-31,0.0,0.0,0.0,3.0,0.12,66.57,0.3,0,0,0,0,2,Man City,False,Brentford,-0.65,-0.53
Joško Gvardiol,DEF,Man City,0,0,1.02,1,7.0,2024-02-05,90,Brentford,0,1,2,False,0.0,3.0,0.11,90.0,DL,2024-02-05,0.05,0.0,2.0,3.2,0.06,68.13,0.27,0,0,0,0,0,Man City,True,Everton,-0.65,0.53
