name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ethan Pinnock,DEF,Brentford,0,0,1.26,2,2.5,2023-08-13,90,Tottenham,0,1,1,True,0.0,0.0,0.0,90.0,DC,2023-08-13,0.0,0.0,0.0,0.0,0.0,90.0,0.0,3.58,0.61,30.84,0.33,15,Brentford,False,Chelsea,-4.09,-0.85
Ethan Pinnock,DEF,Brentford,3,1,2.03,0,9.2,2023-10-28,90,Chelsea,0,1,15,False,1.0,1.0,0.61,90.0,DC,2023-10-28,0.0,0.0,0.0,1.0,0.0,90.0,0.5,3.58,0.61,30.84,0.33,1,Brentford,True,West Ham,-2.81,0.49
Ethan Pinnock,DEF,Brentford,0,0,2.09,2,1.7,2023-11-04,90,West Ham,0,1,1,True,0.0,0.0,0.0,90.0,DC,2023-11-04,0.0,0.0,0.0,8.0,0.3,90.0,0.33,3.58,0.61,30.84,0.33,1,Brentford,False,Liverpool,3.61,-1.01
Ethan Pinnock,DEF,Brentford,0,0,1.53,3,6.4,2023-11-12,90,Liverpool,0,1,1,False,0.0,2.0,0.59,90.0,DC,2023-11-12,0.0,0.0,0.0,5.67,0.2,90.0,0.25,3.58,0.61,30.84,0.33,2,Brentford,True,Arsenal,-0.45,-0.11
Ethan Pinnock,DEF,Brentford,0,0,1.52,1,3.1,2023-11-25,90,Arsenal,0,1,2,True,0.0,0.0,0.0,90.0,DC,2023-11-25,0.0,0.0,0.0,4.5,0.3,90.0,0.2,3.58,0.61,30.84,0.33,2,Brentford,True,Luton,,
Ethan Pinnock,DEF,Brentford,0,0,0.23,1,3.0,2023-12-02,90,Luton,0,1,2,True,0.0,1.0,0.05,90.0,DC,2023-12-02,0.0,0.0,0.0,4.0,0.24,90.0,0.17,3.58,0.61,30.84,0.33,1,Brentford,False,Brighton,1.94,-0.6
Ethan Pinnock,DEF,Brentford,0,0,1.52,2,2.9,2023-12-06,90,Brighton,0,1,1,False,0.0,1.0,0.11,90.0,DC,2023-12-06,0.0,0.0,0.0,4.2,0.25,90.0,0.14,3.58,0.61,30.84,0.33,2,Brentford,False,Sheffield,,-0.61
Ethan Pinnock,DEF,Brentford,0,0,0.89,1,2.6,2023-12-09,90,Sheffield,0,1,2,False,0.0,1.0,0.07,90.0,DC,2023-12-09,0.0,0.0,0.0,1.4,0.15,90.0,0.12,3.58,0.61,30.84,0.33,1,Brentford,True,Aston Villa,0.1,0.64
Ethan Pinnock,DEF,Brentford,0,0,1.42,2,1.8,2023-12-17,90,Aston Villa,0,1,1,True,0.0,0.0,0.0,90.0,DC,2023-12-17,0.0,0.0,0.0,1.6,0.16,90.0,0.11,3.58,0.61,30.84,0.33,0,Brentford,True,Wolverhampton,1.61,0.05
Ethan Pinnock,DEF,Brentford,0,0,2.1,4,3.6,2023-12-27,90,Wolverhampton,0,1,0,True,0.0,1.0,0.06,90.0,DC,2023-12-27,0.11,0.0,1.0,1.6,0.05,90.0,0.1,3.58,0.61,30.84,0.33,7,Brentford,False,Fulham,3.1,0.86
Ethan Pinnock,DEF,Brentford,1,1,0.46,0,5.8,2023-08-19,90,Fulham,0,1,7,False,0.0,1.0,0.06,90.0,DC,2023-08-19,0.4,0.0,2.0,1.2,0.06,90.0,0.18,3.58,0.61,30.84,0.33,1,Brentford,False,Crystal Palace,0.48,0.38
Ethan Pinnock,DEF,Brentford,0,0,1.08,3,2.1,2023-12-30,90,Crystal Palace,0,1,1,False,0.0,0.0,0.0,90.0,DC,2023-12-30,0.0,0.0,0.0,2.2,0.06,90.0,0.17,3.58,0.61,30.84,0.33,1,Brentford,True,Nottingham Forest,0.65,1.55
Ethan Pinnock,DEF,Brentford,0,0,1.09,2,2.1,2024-01-20,90,Nottingham Forest,0,1,1,True,0.0,0.0,0.0,90.0,DC,2024-01-20,0.0,0.0,0.0,2.2,0.04,90.0,0.15,3.58,0.61,30.84,0.33,1,Brentford,False,Tottenham,1.78,-0.36
