name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Jonny Evans,Man Utd,Arsenal,2023-09-03,False,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0,0,2,0.74,0,0.0,0.0,6.0,0.0,0.08,0.09,0.17,4.59,0.0
Jonny Evans,Man Utd,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,3.0,0.0,0.08,0.09,0.17,4.59,12.0
Jonny Evans,Man Utd,Burnley,2023-09-23,False,88,0.0,0.0,1.0,0.07,12,0.0,1.0,4.9,3,1,0,1.11,1,4.0,0.33,31.33,0.5,0.08,0.09,0.17,4.59,0.0
Jonny Evans,Man Utd,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3.0,0.25,23.5,0.5,0.08,0.09,0.17,4.59,2.0
Jonny Evans,Man Utd,Brentford,2023-10-07,True,90,0.0,0.0,0.0,0.01,2,0.0,1.0,2.7,0,0,1,0.95,1,2.8,0.2,36.8,0.33,0.08,0.09,0.17,4.59,1.0
Jonny Evans,Man Utd,Sheffield,2023-10-21,False,83,0.0,0.0,0.0,0.02,1,0.0,1.0,2.2,0,0,1,1.35,1,3.0,0.2,44.5,0.25,0.08,0.09,0.17,4.59,1.0
Jonny Evans,Man Utd,Manchester City,2023-10-29,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,3,3.94,1,3.2,0.2,51.0,0.2,0.08,0.09,0.17,4.59,6.0
Jonny Evans,Man Utd,Fulham,2023-11-04,False,90,0.0,0.08,0.0,0.0,6,1.0,0.0,1.9,0,1,0,1.01,1,2.0,0.02,55.88,0.33,0.08,0.09,0.17,4.59,0.0
Jonny Evans,Man Utd,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2.0,0.02,49.67,0.33,0.08,0.09,0.17,4.59,0.0
Jonny Evans,Man Utd,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.02,44.7,0.33,0.08,0.09,0.17,4.59,0.0
Jonny Evans,Man Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.02,40.64,0.33,0.08,0.09,0.17,4.59,1.0
