name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mason Holgate,DEF,Everton,0,0,0.0,0,0.0,2023-08-12,0,Fulham,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0.93,0.31,3.6,0.4,0,Everton,False,West Ham,4.39,-0.22
Mason Holgate,DEF,Everton,0,0,0.0,0,0.0,2023-10-29,0,West Ham,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0.93,0.31,3.6,0.4,0,Everton,True,Brighton,2.15,-0.66
Mason Holgate,DEF,Everton,0,0,0.0,0,0.0,2023-11-04,0,Brighton,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0.93,0.31,3.6,0.4,0,Everton,False,Crystal Palace,0.85,0.38
Mason Holgate,DEF,Everton,0,0,0.0,0,0.0,2023-11-11,0,Crystal Palace,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0.93,0.31,3.6,0.4,0,Everton,True,Manchester United,-0.7,0.38
Mason Holgate,DEF,Everton,0,0,0.0,0,0.0,2023-11-26,0,Manchester United,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0.93,0.31,3.6,0.4,0,Everton,False,Nottingham Forest,1.05,-0.55
Mason Holgate,DEF,Everton,0,0,0.0,0,0.0,2023-12-02,0,Nottingham Forest,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0.93,0.31,3.6,0.4,0,Everton,True,Newcastle United,1.57,0.55
Mason Holgate,DEF,Everton,0,0,0.0,0,0.0,2023-12-07,0,Newcastle United,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0.93,0.31,3.6,0.4,0,Everton,True,Chelsea,-0.66,-0.25
Mason Holgate,DEF,Everton,0,0,0.0,0,0.0,2023-12-10,0,Chelsea,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0.93,0.31,3.6,0.4,0,Everton,False,Burnley,-1.91,0.0
Mason Holgate,DEF,Everton,0,0,0.0,0,0.0,2023-12-16,0,Burnley,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0.93,0.31,3.6,0.4,0,Everton,False,Tottenham,4.06,-0.36
Mason Holgate,DEF,Everton,0,0,0.0,0,0.0,2023-12-23,0,Tottenham,0,0,0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0.93,0.31,3.6,0.4,0,Everton,True,Manchester City,1.82,-0.96
