name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Terence Kongolo,Fulham,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.4,1.25,0,0.0,0.0,Fulham,True,Brentford,-2.09,0.79
Terence Kongolo,Fulham,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.4,1.25,0,0.0,0.0,Fulham,False,Arsenal,0.0,-0.48
Terence Kongolo,Fulham,Arsenal,2023-08-26,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.4,1.25,0,0.0,0.0,Fulham,False,Manchester City,-0.18,-1.32
Terence Kongolo,Fulham,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.4,1.25,0,0.0,0.0,Fulham,True,Luton,,
Terence Kongolo,Fulham,Luton,2023-09-16,True,0,0.0,0.0,0.0,0.28,0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.4,1.25,0,0.0,0.0,Fulham,False,Crystal Palace,-3.04,0.38
Terence Kongolo,Fulham,Crystal Palace,2023-09-23,False,0,0.0,0.02,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.4,1.25,0,0.0,0.0,Fulham,True,Chelsea,-0.65,-0.25
Terence Kongolo,Fulham,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.4,1.25,0,0.0,0.0,Fulham,True,Sheffield,,0.68
Terence Kongolo,Fulham,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.4,1.25,0,0.0,0.0,Fulham,False,Tottenham,1.23,-0.36
Terence Kongolo,Fulham,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.4,1.25,0,0.0,0.0,Fulham,False,Brighton,-1.45,-0.6
Terence Kongolo,Fulham,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.4,1.25,0,0.0,0.0,Fulham,True,Manchester United,2.97,0.38
