name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Destiny Udogie,DEF,Spurs,0,0,2.02,2,3.5,2023-08-13,90,Brentford,0,1,1,False,0.0,0.0,0.0,90.0,DL,2023-08-13,0.01,0.0,1.0,0.0,0.0,90.0,0.0,0,0,0,0,0,Spurs,False,Crystal Palace,1.4,0.38
Destiny Udogie,DEF,Spurs,0,0,0.0,0,0.0,2023-10-27,0,Crystal Palace,0,0,0,False,,,,,,,,,,1.0,0.0,45.0,0.0,0,0,0,0,-4,Spurs,True,Chelsea,1.57,-0.25
Destiny Udogie,DEF,Spurs,0,0,6.86,4,0.2,2023-11-06,54,Chelsea,0,1,-4,True,0.0,0.0,0.0,67.0,DL,2023-11-06,0.0,0.0,0.0,0.5,0.0,48.0,0.0,0,0,0,0,0,Spurs,False,Wolverhampton,0.08,-0.52
Destiny Udogie,DEF,Spurs,0,0,0.0,0,0.0,2023-11-11,0,Wolverhampton,0,0,0,False,,,,,,,,,,-1.0,0.0,36.0,0.0,0,0,0,0,1,Spurs,True,Aston Villa,1.17,0.64
Destiny Udogie,DEF,Spurs,0,0,1.77,2,2.5,2023-11-26,90,Aston Villa,0,1,1,True,0.0,1.0,0.3,90.0,DL,2023-11-26,0.0,0.0,0.0,-0.75,0.0,46.8,0.0,0,0,0,0,0,Spurs,False,Manchester City,-0.49,-1.32
Destiny Udogie,DEF,Spurs,0,0,2.64,3,4.1,2023-12-03,90,Manchester City,0,1,0,False,0.0,0.0,0.0,90.0,DL,2023-12-03,0.02,0.0,1.0,-0.4,0.06,54.0,0.0,0,0,0,0,1,Spurs,True,West Ham,-1.74,0.49
Destiny Udogie,DEF,Spurs,0,0,2.07,2,2.1,2023-12-07,90,West Ham,0,1,1,True,0.0,0.0,0.0,90.0,DL,2023-12-07,0.0,0.0,0.0,-0.6,0.06,59.14,0.0,0,0,0,0,9,Spurs,True,Newcastle United,-1.88,0.55
Destiny Udogie,DEF,Spurs,1,0,1.69,1,10.9,2023-12-10,90,Newcastle United,0,1,9,True,1.0,1.0,0.76,90.0,DL,2023-12-10,0.13,0.0,2.0,-0.4,0.06,63.0,0.0,0,0,0,0,5,Spurs,False,Nottingham Forest,-5.2,-0.55
Destiny Udogie,DEF,Spurs,0,1,1.5,0,3.0,2023-12-15,90,Nottingham Forest,0,1,5,False,0.0,0.0,0.0,90.0,DL,2023-12-15,0.03,0.0,1.0,2.2,0.21,66.0,0.17,0,0,0,0,0,Spurs,True,Everton,-3.67,0.53
Destiny Udogie,DEF,Spurs,0,0,0.0,0,0.0,2023-12-23,0,Everton,0,0,0,True,,,,,,,,,,3.2,0.21,59.4,0.17,0,0,0,0,0,Spurs,False,Brighton,-2.31,-0.6
Destiny Udogie,DEF,Spurs,0,0,3.7,4,10.1,2023-12-28,90,Brighton,0,1,0,False,0.0,1.0,0.4,90.0,DL,2023-12-28,0.15,0.0,4.0,3.0,0.15,62.18,0.14,0,0,0,0,5,Spurs,True,Manchester United,1.18,0.38
Destiny Udogie,DEF,Spurs,0,1,1.64,0,6.0,2023-08-19,69,Manchester United,0,1,5,True,0.0,1.0,0.36,73.0,DL,2023-08-19,0.16,0.0,1.0,3.0,0.23,62.75,0.25,0,0,0,0,2,Spurs,True,Bournemouth,-0.25,1.22
Destiny Udogie,DEF,Spurs,0,0,1.6,1,2.7,2023-12-31,90,Bournemouth,0,1,2,True,0.0,0.0,0.0,90.0,DL,2023-12-31,0.0,0.0,0.0,3.8,0.3,64.85,0.22,0,0,0,0,1,Spurs,False,Manchester United,3.47,-0.63
Destiny Udogie,DEF,Spurs,0,0,0.84,2,4.6,2024-01-14,90,Manchester United,0,1,1,False,0.0,0.0,0.0,90.0,DL,2024-01-14,0.02,0.0,1.0,2.4,0.15,66.64,0.2,0,0,0,0,10,Spurs,True,Brentford,-1.06,0.79
