name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Luke Thomas,DEF,Sheffield Utd,0,0,2.78,5,1.1,2023-10-28,90,Arsenal,0,1,0,False,0.0,0.0,0.0,90.0,DL,2023-10-28,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.09,0.6,18.8,0.18,2,Sheffield Utd,True,Wolverhampton,,0.05
Luke Thomas,DEF,Sheffield Utd,0,0,1.33,1,2.9,2023-11-04,90,Wolverhampton,0,1,2,True,0.0,0.0,0.0,90.0,ML,2023-11-04,0.03,0.0,1.0,0.0,0.0,90.0,0.0,0.09,0.6,18.8,0.18,2,Sheffield Utd,False,Brighton,,-0.6
Luke Thomas,DEF,Sheffield Utd,0,0,1.54,1,1.7,2023-11-12,90,Brighton,0,1,2,False,0.0,1.0,0.02,90.0,DML,2023-11-12,0.0,0.0,0.0,1.0,0.0,90.0,0.0,0.09,0.6,18.8,0.18,0,Sheffield Utd,True,Bournemouth,,1.22
Luke Thomas,DEF,Sheffield Utd,0,0,2.24,3,1.4,2023-11-25,65,Bournemouth,0,1,0,True,0.0,1.0,0.04,70.0,DML,2023-11-25,0.0,0.0,0.0,1.33,0.01,83.75,0.0,0.09,0.6,18.8,0.18,-1,Sheffield Utd,False,Burnley,,0.0
Luke Thomas,DEF,Sheffield Utd,0,0,0.7,2,0.7,2023-12-02,45,Burnley,0,1,-1,False,0.0,0.0,0.0,51.0,DML,2023-12-02,0.0,0.0,0.0,1.0,0.02,76.0,0.0,0.09,0.6,18.8,0.18,0,Sheffield Utd,True,Liverpool,,0.18
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2023-12-06,0,Liverpool,0,0,0,True,,,,,,,,,,0.6,0.01,63.33,0.0,0.09,0.6,18.8,0.18,0,Sheffield Utd,True,Brentford,,0.79
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2023-12-09,0,Brentford,0,0,0,True,,,,,,,,,,0.6,0.01,54.29,0.0,0.09,0.6,18.8,0.18,0,Sheffield Utd,False,Chelsea,,-0.85
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2023-12-16,0,Chelsea,0,0,0,False,,,,,,,,,,0.2,0.01,47.5,0.0,0.09,0.6,18.8,0.18,0,Sheffield Utd,False,Aston Villa,,0.29
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2023-12-22,0,Aston Villa,0,0,0,False,,,,,,,,,,-0.2,0.01,42.22,0.0,0.09,0.6,18.8,0.18,0,Sheffield Utd,True,Luton,,
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2023-12-26,0,Luton,0,0,0,True,,,,,,,,,,-0.2,0.0,38.0,0.0,0.09,0.6,18.8,0.18,1,Sheffield Utd,False,Manchester City,,-1.32
Luke Thomas,DEF,Sheffield Utd,0,0,2.26,2,0.8,2023-12-30,89,Manchester City,0,1,1,False,0.0,0.0,0.0,90.0,DML,2023-12-30,0.0,0.0,0.0,0.0,0.0,42.64,0.0,0.09,0.6,18.8,0.18,0,Sheffield Utd,True,West Ham,,0.49
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-01-21,0,West Ham,0,0,0,True,,,,,,,,,,0.2,0.0,39.08,0.0,0.09,0.6,18.8,0.18,0,Sheffield Utd,False,Crystal Palace,,0.38
Luke Thomas,DEF,Sheffield Utd,0,0,0.0,0,0.0,2024-01-30,0,Crystal Palace,0,0,0,False,,,,,,,,,,0.2,0.0,36.08,0.0,0.09,0.6,18.8,0.18,0,Sheffield Utd,True,Aston Villa,,0.64
