name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points
Lloyd Kelly,Bournemouth,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.12,0.39,0.23,28.78,1.0
Lloyd Kelly,Bournemouth,Liverpool,2023-08-19,False,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.08,0,0.5,0.0,7.0,0.0,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Tottenham,2023-08-26,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,2,2.06,1,0.33,0.0,34.67,0.0,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.25,0.0,26.0,0.0,0.12,0.39,0.23,28.78,8.0
Lloyd Kelly,Bournemouth,Chelsea,2023-09-17,True,90,0.0,0.0,0.0,0.03,8,0.0,1.0,3.0,2,1,0,1.71,1,1.8,0.0,38.8,0.33,0.12,0.39,0.23,28.78,1.0
Lloyd Kelly,Bournemouth,Brighton,2023-09-24,False,82,0.0,0.0,0.0,0.05,1,0.0,2.0,4.4,0,0,3,1.75,1,2.0,0.0,46.0,0.25,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.0,39.43,0.25,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.0,34.5,0.25,0.12,0.39,0.23,28.78,1.0
Lloyd Kelly,Bournemouth,Wolverhampton,2023-10-21,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,2.06,1,2.0,0.0,40.67,0.2,0.12,0.39,0.23,28.78,2.0
Lloyd Kelly,Bournemouth,Burnley,2023-10-28,True,90,0.0,0.12,0.0,0.0,2,1.0,0.0,1.9,0,0,1,0.88,1,0.8,0.02,45.6,0.17,0.12,0.39,0.23,28.78,-1.0
Lloyd Kelly,Bournemouth,Manchester City,2023-11-04,False,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,2.2,0,0,6,1.88,1,0.4,0.02,49.64,0.14,0.12,0.39,0.23,28.78,7.0
Lloyd Kelly,Bournemouth,Newcastle United,2023-11-11,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.0,1,1,0,0.51,1,1.8,0.02,53.0,0.25,0.12,0.39,0.23,28.78,1.0
Lloyd Kelly,Bournemouth,Sheffield,2023-11-25,False,45,0.0,0.0,0.0,0.12,1,0.0,2.0,4.1,0,0,0,0.05,1,2.0,0.02,52.38,0.22,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.02,48.64,0.22,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.0,45.4,0.22,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.0,42.56,0.22,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,40.06,0.22,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,37.83,0.22,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,35.84,0.22,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Liverpool,2024-01-21,True,35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7,0,0,3,0.65,0,0.0,0.0,35.8,0.2,0.12,0.39,0.23,28.78,2.0
Lloyd Kelly,Bournemouth,West Ham,2024-02-01,False,77,0.0,0.07,0.0,0.0,2,1.0,0.0,3.2,0,0,1,1.28,1,0.4,0.01,37.76,0.18,0.12,0.39,0.23,28.78,2.0
Lloyd Kelly,Bournemouth,Nottingham Forest,2024-02-04,True,82,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,0,1,0.55,1,0.8,0.01,39.77,0.17,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Fulham,2024-02-10,False,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6,0,0,2,0.91,1,0.8,0.01,40.0,0.15,0.12,0.39,0.23,28.78,1.0
Lloyd Kelly,Bournemouth,Newcastle United,2024-02-17,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,2,2.26,1,1.0,0.01,42.08,0.14,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.01,40.4,0.14,0.12,0.39,0.23,28.78,0.0
Lloyd Kelly,Bournemouth,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,38.85,0.14,0.12,0.39,0.23,28.78,0.0
