name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Max Kilman,DEF,Wolves,0,0,1.46,1,6.6,2023-08-14,90,Manchester United,0,1,2,False,0,1,0.02,90,DC,2023-08-14,0.02,0,1,0.0,0.0,90.0,0.0,1.48,0.2,38.49,0.3,1,Wolves,True,Newcastle United,-1.69,0.55
Max Kilman,DEF,Wolves,0,0,2.17,2,2.9,2023-10-28,90,Newcastle United,0,1,1,True,0,0,0.0,90,DC,2023-10-28,0.0,0,0,2.0,0.02,90.0,0.0,1.48,0.2,38.49,0.3,1,Wolves,False,Sheffield,,-0.61
Max Kilman,DEF,Wolves,0,0,1.06,2,3.1,2023-11-04,90,Sheffield,0,1,1,False,0,0,0.0,90,DC,2023-11-04,0.03,0,1,1.5,0.01,90.0,0.0,1.48,0.2,38.49,0.3,2,Wolves,True,Tottenham,0.14,0.69
Max Kilman,DEF,Wolves,0,0,0.7,1,1.3,2023-11-11,90,Tottenham,0,1,2,True,0,0,0.0,90,DC,2023-11-11,0.0,0,0,1.33,0.01,90.0,0.0,1.48,0.2,38.49,0.3,1,Wolves,False,Fulham,-0.7,0.86
Max Kilman,DEF,Wolves,0,0,2.84,3,3.9,2023-11-27,90,Fulham,0,1,1,False,0,1,0.01,90,DC,2023-11-27,0.0,0,0,1.5,0.0,90.0,0.0,1.48,0.2,38.49,0.3,1,Wolves,False,Arsenal,2.85,-0.48
Max Kilman,DEF,Wolves,0,0,2.89,2,1.3,2023-12-02,90,Arsenal,0,1,1,False,0,0,0.0,90,DC,2023-12-02,0.0,0,0,1.4,0.01,90.0,0.0,1.48,0.2,38.49,0.3,5,Wolves,True,Burnley,0.01,0.39
Max Kilman,DEF,Wolves,0,1,0.83,0,1.8,2023-12-05,90,Burnley,0,1,5,True,0,0,0.0,90,DC,2023-12-05,0.0,0,0,1.2,0.0,90.0,0.14,1.48,0.2,38.49,0.3,2,Wolves,True,Nottingham Forest,-1.37,1.55
Max Kilman,DEF,Wolves,0,0,0.79,1,3.5,2023-12-09,90,Nottingham Forest,0,1,2,True,0,0,0.0,90,DC,2023-12-09,0.02,0,1,2.0,0.0,90.0,0.12,1.48,0.2,38.49,0.3,1,Wolves,False,West Ham,2.37,-0.22
Max Kilman,DEF,Wolves,0,0,1.14,3,4.9,2023-12-17,90,West Ham,0,1,1,False,0,0,0.0,90,DC,2023-12-17,0.06,0,2,2.2,0.0,90.0,0.11,1.48,0.2,38.49,0.3,2,Wolves,True,Chelsea,-1.82,-0.25
Max Kilman,DEF,Wolves,0,0,2.05,1,2.6,2023-12-24,90,Chelsea,0,1,2,True,0,0,0.0,90,DC,2023-12-24,0.0,0,0,2.0,0.0,90.0,0.1,1.48,0.2,38.49,0.3,1,Wolves,False,Brentford,-1.35,-0.53
