name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kristoffer Ajer,DEF,Brentford,0,0,1.14,2,1.7,2023-08-13,83,Tottenham,0,1,1,True,0.0,0.0,0.0,90.0,DC,2023-08-13,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.02,0.02,2.63,0.38,7,Brentford,False,Chelsea,-4.09,-0.85
Kristoffer Ajer,DEF,Brentford,1,1,2.03,0,4.5,2023-10-28,90,Chelsea,0,1,7,False,0.0,0.0,0.0,90.0,DC,2023-10-28,0.47,0.0,2.0,1.0,0.0,86.5,0.5,0.02,0.02,2.63,0.38,0,Brentford,True,West Ham,-2.81,0.49
Kristoffer Ajer,DEF,Brentford,0,0,1.86,2,1.1,2023-11-04,78,West Ham,0,1,0,True,0.0,0.0,0.0,86.0,DR,2023-11-04,0.0,0.0,0.0,4.0,0.0,83.67,0.33,0.02,0.02,2.63,0.38,0,Brentford,False,Liverpool,3.61,-1.01
Kristoffer Ajer,DEF,Brentford,0,0,1.53,3,4.1,2023-11-12,90,Liverpool,0,1,0,False,0.0,0.0,0.0,90.0,DR,2023-11-12,0.07,0.0,2.0,2.67,0.0,85.25,0.25,0.02,0.02,2.63,0.38,1,Brentford,True,Arsenal,-0.45,-0.11
Kristoffer Ajer,DEF,Brentford,0,0,1.52,1,1.5,2023-11-25,90,Arsenal,0,1,1,True,0.0,1.0,0.11,90.0,DC,2023-11-25,0.0,0.0,0.0,2.0,0.0,86.2,0.2,0.02,0.02,2.63,0.38,0,Brentford,True,Luton,,
Kristoffer Ajer,DEF,Brentford,0,0,0.0,0,0.0,2023-12-02,0,Luton,0,0,0,True,,,,,,,,,,1.8,0.02,71.83,0.2,0.02,0.02,2.63,0.38,0,Brentford,False,Brighton,1.94,-0.6
Kristoffer Ajer,DEF,Brentford,0,0,0.0,0,0.0,2023-12-06,0,Brighton,0,0,0,False,,,,,,,,,,1.6,0.02,61.57,0.2,0.02,0.02,2.63,0.38,0,Brentford,False,Sheffield,,-0.61
Kristoffer Ajer,DEF,Brentford,0,0,0.0,0,0.0,2023-12-09,0,Sheffield,0,0,0,False,,,,,,,,,,0.2,0.02,53.88,0.2,0.02,0.02,2.63,0.38,0,Brentford,True,Aston Villa,0.1,0.64
Kristoffer Ajer,DEF,Brentford,0,0,0.0,0,0.0,2023-12-17,0,Aston Villa,0,0,0,True,,,,,,,,,,0.2,0.02,47.89,0.2,0.02,0.02,2.63,0.38,0,Brentford,True,Wolverhampton,1.61,0.05
Kristoffer Ajer,DEF,Brentford,0,0,0.0,0,0.0,2023-12-27,0,Wolverhampton,0,0,0,True,,,,,,,,,,0.2,0.02,43.1,0.2,0.02,0.02,2.63,0.38,4,Brentford,False,Fulham,3.1,0.86
