name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Sven Botman,DEF,Newcastle,1,0,1.9,1,5.5,2023-08-12,90,Aston Villa,0,1,5,True,0.0,1.0,0.09,90.0,DC,2023-08-12,0.52,1.0,1.0,0.0,0.0,90.0,0.0,2.44,0.93,26.26,0.37,0,Newcastle,False,Wolverhampton,1.1,-0.52
Sven Botman,DEF,Newcastle,0,0,0.0,0,0.0,2023-10-28,0,Wolverhampton,0,0,0,False,,,,,,,,,,5.0,1.09,45.0,0.0,2.44,0.93,26.26,0.37,0,Newcastle,True,Arsenal,0.14,-0.11
Sven Botman,DEF,Newcastle,0,0,0.0,0,0.0,2023-11-04,0,Arsenal,0,0,0,True,,,,,,,,,,2.5,0.55,30.0,0.0,2.44,0.93,26.26,0.37,0,Newcastle,False,Bournemouth,1.71,0.19
Sven Botman,DEF,Newcastle,0,0,0.0,0,0.0,2023-11-11,0,Bournemouth,0,0,0,False,,,,,,,,,,1.67,0.36,22.5,0.0,2.44,0.93,26.26,0.37,0,Newcastle,True,Chelsea,0.4,-0.25
Sven Botman,DEF,Newcastle,0,0,0.0,0,0.0,2023-11-25,0,Chelsea,0,0,0,True,,,,,,,,,,1.25,0.27,18.0,0.0,2.44,0.93,26.26,0.37,0,Newcastle,True,Manchester United,-2.03,0.38
Sven Botman,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-02,0,Manchester United,0,0,0,True,,,,,,,,,,1.0,0.22,15.0,0.0,2.44,0.93,26.26,0.37,0,Newcastle,False,Everton,0.0,-0.24
Sven Botman,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-07,0,Everton,0,0,0,False,,,,,,,,,,0.0,0.0,12.86,0.0,2.44,0.93,26.26,0.37,0,Newcastle,False,Tottenham,2.46,-0.36
Sven Botman,DEF,Newcastle,0,0,0.0,0,0.0,2023-12-10,0,Tottenham,0,0,0,False,,,,,,,,,,0.0,0.0,11.25,0.0,2.44,0.93,26.26,0.37,1,Newcastle,True,Fulham,-0.08,-0.13
Sven Botman,DEF,Newcastle,0,0,0.09,0,1.7,2023-12-16,6,Fulham,0,0,1,True,0.0,0.0,0.0,1.0,Sub,2023-12-16,0.07,0.0,1.0,0.0,0.0,10.67,0.0,2.44,0.93,26.26,0.37,1,Newcastle,False,Luton,,
Sven Botman,DEF,Newcastle,0,0,0.56,0,2.8,2023-12-23,53,Luton,0,0,1,False,0.0,1.0,0.05,54.0,Sub,2023-12-23,0.0,0.0,0.0,0.2,0.0,14.9,0.0,2.44,0.93,26.26,0.37,1,Newcastle,True,Nottingham Forest,-0.46,1.55
