name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Max Aarons,DEF,Bournemouth,0,0,0.88,1,0.0,2023-08-12,74,West Ham,0,1,2,True,0.0,0.0,0.0,76.0,DR,2023-08-12,0.25,0.0,1.0,0.0,0.0,74.0,0.0,0,0,0,0,2,Bournemouth,True,Burnley,,0.39
Max Aarons,DEF,Bournemouth,0,0,0.28,1,1.4,2023-10-28,84,Burnley,0,1,2,True,0.0,0.0,0.0,88.0,DR,2023-10-28,0.0,0.0,0.0,2.0,0.0,79.0,0.0,0,0,0,0,2,Bournemouth,False,Manchester City,1.61,-1.32
Max Aarons,DEF,Bournemouth,0,0,1.88,6,5.2,2023-11-04,90,Manchester City,0,1,2,False,0.0,0.0,0.0,90.0,DR,2023-11-04,0.42,1.0,2.0,2.0,0.0,82.67,0.0,0,0,0,0,6,Bournemouth,True,Newcastle United,-1.09,0.55
Max Aarons,DEF,Bournemouth,0,1,0.3,0,1.0,2023-11-11,67,Newcastle United,0,1,6,True,0.0,0.0,0.0,74.0,DR,2023-11-11,0.0,0.0,0.0,2.0,0.33,78.75,0.25,0,0,0,0,0,Bournemouth,False,Sheffield,,-0.61
Max Aarons,DEF,Bournemouth,0,0,0.0,0,0.0,2023-11-25,0,Sheffield,0,0,0,False,,,,,,,,,,3.0,0.25,63.0,0.25,0,0,0,0,0,Bournemouth,True,Aston Villa,-2.77,0.64
Max Aarons,DEF,Bournemouth,0,0,0.0,0,0.0,2023-12-03,0,Aston Villa,0,0,0,True,,,,,,,,,,2.4,0.2,52.5,0.25,0,0,0,0,0,Bournemouth,False,Crystal Palace,3.33,0.38
Max Aarons,DEF,Bournemouth,0,0,0.0,0,0.0,2023-12-06,0,Crystal Palace,0,0,0,False,,,,,,,,,,2.0,0.2,45.0,0.25,0,0,0,0,0,Bournemouth,False,Manchester United,2.68,-0.63
Max Aarons,DEF,Bournemouth,0,0,0.0,0,0.0,2023-12-09,0,Manchester United,0,0,0,False,,,,,,,,,,1.6,0.2,39.38,0.25,0,0,0,0,0,Bournemouth,False,Nottingham Forest,-0.1,-0.55
Max Aarons,DEF,Bournemouth,0,0,0.0,0,0.0,2023-12-23,0,Nottingham Forest,0,0,0,False,,,,,,,,,,1.2,0.0,35.0,0.25,0,0,0,0,0,Bournemouth,True,Fulham,-2.88,-0.13
Max Aarons,DEF,Bournemouth,0,0,0.0,0,0.0,2023-12-26,0,Fulham,0,0,0,True,,,,,,,,,,0.0,0.0,31.5,0.25,0,0,0,0,1,Bournemouth,False,Liverpool,7.33,-1.01
Max Aarons,DEF,Bournemouth,0,0,3.08,3,3.0,2023-08-19,90,Liverpool,0,1,1,False,0.0,1.0,0.02,90.0,DR,2023-08-19,0.0,0.0,0.0,0.0,0.0,36.82,0.2,0,0,0,0,0,Bournemouth,False,Tottenham,-1.42,-0.36
Max Aarons,DEF,Bournemouth,0,0,1.99,2,0.8,2023-12-31,45,Tottenham,0,0,0,False,0.0,0.0,0.0,35.0,Sub,2023-12-31,0.0,0.0,0.0,0.2,0.0,37.5,0.2,0,0,0,0,0,Bournemouth,True,Liverpool,-2.32,0.18
