name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dovydas Sasnauskas,Sheffield Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,True,Arsenal,,-0.11
Dovydas Sasnauskas,Sheffield Utd,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,False,Bournemouth,,0.19
Dovydas Sasnauskas,Sheffield Utd,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,True,Fulham,,-0.13
Dovydas Sasnauskas,Sheffield Utd,Fulham,2024-03-30,True,0,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,False,Liverpool,,-1.01
Dovydas Sasnauskas,Sheffield Utd,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,True,Chelsea,,-0.25
Dovydas Sasnauskas,Sheffield Utd,Chelsea,2024-04-07,True,0,0.0,0.0,0.0,0.12,0,0.0,2.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,False,Brentford,,-0.53
Dovydas Sasnauskas,Sheffield Utd,Brentford,2024-04-13,False,0,0.0,0.0,0.0,0.02,0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,True,Burnley,,0.39
Dovydas Sasnauskas,Sheffield Utd,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,False,Manchester United,,-0.63
Dovydas Sasnauskas,Sheffield Utd,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,False,Newcastle United,,-0.41
Dovydas Sasnauskas,Sheffield Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,True,Nottingham Forest,,1.55
Dovydas Sasnauskas,Sheffield Utd,Nottingham Forest,2024-05-04,True,0,0.0,0.07,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,0.0,0.01,0.0,0,0.0,Sheffield Utd,False,Everton,,-0.24
Dovydas Sasnauskas,Sheffield Utd,Everton,2024-05-11,False,0,0.0,0.04,0.0,0.05,0,2.0,1.0,0.0,0,0,0,0.0,0,0.0,0.02,0.0,0,0.0,Sheffield Utd,True,Tottenham,,0.69
Dovydas Sasnauskas,Sheffield Utd,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.02,0.0,0,,Man City,False,Chelsea,-2.15,-0.85
