goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,1.0,0.055158969014883,68.0,FW,2023-05-28,0.0186926573514938,0.0,1.0
1.0,2.0,0.4985591173171997,85.0,FW,2023-05-20,0.0737278312444686,0.0,1.0
0.0,0.0,0.0,36.0,Sub,2023-05-13,0.0,0.0,0.0
0.0,0.0,0.0,5.0,Sub,2023-05-06,0.0,0.0,0.0
0.0,0.0,0.0,1.0,Sub,2023-04-29,0.0,0.0,0.0
0.0,0.0,0.0,22.0,Sub,2023-04-25,0.0,0.0,0.0
0.0,0.0,0.0,72.0,FW,2023-04-22,0.0,0.0,0.0
0.0,0.0,0.0,75.0,FW,2023-04-15,0.0,0.0,0.0
1.0,4.0,0.5860990285873413,76.0,FW,2023-04-09,0.0,0.0,0.0
0.0,4.0,0.3152619898319244,88.0,FW,2023-04-01,0.1762380003929138,0.0,2.0
0.0,0.0,0.0,68.0,FW,2023-03-19,0.0356930010020732,0.0,1.0
0.0,2.0,0.3790009915828705,80.0,FW,2023-03-15,0.0,0.0,0.0
0.0,0.0,0.0,9.0,Sub,2023-03-11,0.0,0.0,0.0
0.0,0.0,0.0,18.0,Sub,2023-02-25,0.0,0.0,0.0
0.0,1.0,0.1218530014157295,8.0,Sub,2023-02-18,0.0,0.0,0.0
0.0,1.0,0.0667707994580268,17.0,Sub,2023-02-11,0.0,0.0,0.0
0.0,1.0,0.0218393001705408,90.0,FW,2023-02-04,0.0,0.0,0.0
0.0,1.0,0.0769625008106231,90.0,FW,2023-01-21,0.0,0.0,0.0
0.0,2.0,0.0988067984580993,74.0,AMC,2023-01-18,0.0,0.0,0.0
0.0,1.0,0.0166219007223844,18.0,Sub,2023-01-15,0.0,0.0,0.0
0.0,1.0,0.018156399950385,16.0,Sub,2023-01-04,0.1213919967412948,0.0,2.0
0.0,1.0,0.6372179985046387,14.0,Sub,2022-12-31,0.0,0.0,0.0
0.0,1.0,0.0385116003453731,4.0,Sub,2022-11-12,0.0,0.0,0.0
1.0,2.0,0.621707022190094,77.0,FW,2022-10-29,0.0653034970164299,0.0,3.0
0.0,1.0,0.0777762979269027,90.0,FW,2022-10-22,0.0,0.0,0.0
0.0,2.0,0.1861000061035156,85.0,FW,2022-10-18,0.38993701338768,1.0,1.0
0.0,1.0,0.0549407005310058,67.0,FW,2022-10-15,0.0,0.0,0.0
1.0,2.0,0.3505040109157562,90.0,FW,2022-10-09,0.0832564011216163,0.0,1.0
1.0,1.0,0.4297940135002136,90.0,FW,2022-10-01,0.0763871967792511,0.0,1.0
0.0,2.0,0.159294992685318,25.0,Sub,2022-09-03,0.1437820047140121,0.0,3.0
0.0,0.0,0.0,35.0,Sub,2022-08-30,0.0,0.0,0.0
0.0,0.0,0.0,71.0,FW,2022-08-27,0.0,0.0,0.0
0.0,2.0,0.2079859972000122,72.0,FW,2022-08-20,0.0901011973619461,1.0,1.0
0.0,0.0,0.0,24.0,Sub,2022-08-15,0.0,0.0,0.0
0.0,3.0,0.5163689851760864,59.0,FW,2022-08-05,0.0,0.0,0.0
5.0,39.0,5.535292422398925,1819.0,,,1.2745107971131797,2.0,17.0
0.24738867509620668,1.9296316657504122,0.2738737317294685,1819.0,,,0.06305990749872796,0.09895547003848268,0.8411214953271028
