goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,1,Sub,2023-05-28,0.0,0,0
0,0,0.0,57,Sub,2023-05-21,0.1151975840330123,0,2
0,0,0.0,24,Sub,2023-05-13,0.0,0,0
0,0,0.0,60,AMR,2023-05-06,0.0,0,0
0,4,0.2196358889341354,90,FWL,2023-04-30,0.5480276346206665,1,2
0,1,0.0192708000540733,8,Sub,2023-04-22,0.0,0,0
0,0,0.0,11,Sub,2023-04-17,0.0,0,0
0,0,0.0,28,Sub,2023-04-09,0.0,0,0
0,0,0.0,64,AML,2023-03-18,0.3382219970226288,1,1
0,0,0.0,23,Sub,2023-03-11,0.0275577008724212,1,1
0,0,0.0,21,Sub,2023-03-04,0.0477012991905212,0,1
0,2,0.0393001995980739,61,AML,2023-02-25,0.0,0,0
0,0,0.0,90,AML,2023-02-18,0.0,0,0
0,2,0.081911601126194,90,AML,2023-02-12,0.1019390001893043,0,1
1,1,0.0430831015110015,90,AML,2023-02-08,0.0751447007060051,0,1
0,1,0.050475601106882,90,AML,2023-02-05,0.7140799760818481,0,5
0,2,0.0689264982938766,90,AMC,2023-01-22,0.0166899003088474,0,1
0,3,0.7053380012512207,90,AML,2023-01-13,0.0598529987037181,0,2
1,2,0.3967370092868805,90,AMC,2023-01-04,0.0,0,0
0,2,0.0734606981277465,72,AML,2022-12-31,0.0705830976366996,0,1
0,2,0.1353590041399002,90,FWL,2022-12-28,0.020966600626707,0,1
0,0,0.0,48,AMR,2022-11-12,0.0,0,0
0,0,0.0,40,Sub,2022-11-05,0.785444974899292,1,3
0,0,0.0,16,Sub,2022-10-29,0.0,0,0
