goals,shots,xG,time,position,date,xA,assists,key_passes
0,1,0.014379559084773,90,DR,2023-05-28,0.0,0,0
0,0,0.0,82,DR,2023-05-21,0.0,0,0
0,0,0.0,28,Sub,2023-03-15,0.0,0,0
0,0,0.0,83,DR,2023-02-11,0.0255159996449947,0,1
0,0,0.0,90,DR,2023-02-04,0.1527159959077835,0,3
