goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,90.0,DC,2023-05-28,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-05-20,0.0,0.0,0.0
0.0,1.0,0.6968467235565186,90.0,DC,2023-05-13,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-05-08,0.0,0.0,0.0
0.0,1.0,0.0770172774791717,90.0,DC,2023-04-29,0.0,0.0,0.0
0.0,0.0,0.0,13.0,DC,2023-04-26,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-04-22,0.0,0.0,0.0
0.0,1.0,0.0089461402967572,90.0,DC,2023-04-16,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-04-08,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-04-04,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2023-04-01,0.0697230026125907,0.0,1.0
0.0,0.0,0.0,90.0,DC,2023-03-17,0.0,0.0,0.0
0.0,3.0,0.4707889854907989,82.0,DC,2022-08-14,0.0,0.0,0.0
0.0,0.0,0.0,85.0,DC,2022-08-06,0.0,0.0,0.0
0.0,6.0,1.2535991268232463,1170.0,,,0.0697230026125907,0.0,1.0
0.0,0.46153846153846156,0.09643070206332663,1170.0,,,0.0053633078932762085,0.0,0.07692307692307693
