goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,3.0,0.0594632700085639,69.0,DMC,2023-05-28,0.3466375172138214,0.0,2.0
1.0,2.0,0.1295192241668701,90.0,DMC,2023-05-25,0.0,0.0,0.0
1.0,4.0,0.7369139194488525,90.0,DMC,2023-05-20,0.2242878526449203,0.0,3.0
0.0,1.0,0.0204358696937561,90.0,DMC,2023-05-13,0.0191694609820842,0.0,1.0
0.0,1.0,0.0759145244956016,90.0,DMC,2023-05-07,0.0741304084658622,0.0,1.0
0.0,2.0,0.1553151160478592,90.0,MC,2023-05-04,0.0422769375145435,0.0,1.0
0.0,3.0,0.150048479437828,90.0,DMC,2023-04-30,0.0517712831497192,0.0,1.0
0.0,1.0,0.0551678501069545,90.0,DMC,2023-04-27,0.0146366842091083,0.0,1.0
0.0,0.0,0.0,90.0,DMC,2023-04-16,0.3744289875030517,0.0,1.0
0.0,0.0,0.0,33.0,DMC,2023-03-12,0.0,0.0,0.0
0.0,0.0,0.0,78.0,DMC,2023-03-05,0.0413165986537933,0.0,1.0
0.0,0.0,0.0,72.0,DMC,2023-02-04,0.0,0.0,0.0
0.0,2.0,0.5502619743347168,90.0,DMC,2023-01-18,0.0662230029702186,0.0,2.0
0.0,0.0,0.0,90.0,DMC,2023-01-14,0.3513129949569702,1.0,2.0
1.0,2.0,0.4966959953308105,90.0,DMC,2023-01-03,0.5337740182876587,0.0,1.0
0.0,2.0,0.0751091986894607,90.0,DMC,2022-12-31,0.0,0.0,0.0
0.0,2.0,0.1051089987158775,90.0,DMC,2022-12-27,0.5149760246276855,1.0,3.0
0.0,1.0,0.0073784701526165,90.0,DMC,2022-11-13,0.0151257002726197,0.0,1.0
0.0,1.0,0.0075182700529694,90.0,DMC,2022-11-06,0.0199634991586208,0.0,1.0
0.0,0.0,0.0,90.0,DMC,2022-10-30,0.0160179007798433,0.0,1.0
1.0,1.0,0.0540318004786968,90.0,DMC,2022-10-22,0.0,0.0,0.0
0.0,2.0,0.0696465969085693,89.0,DMC,2022-10-19,0.0524025000631809,0.0,2.0
0.0,1.0,0.0105635998770594,90.0,DMC,2022-10-16,0.5835790038108826,0.0,1.0
0.0,2.0,0.3720810115337372,90.0,DMC,2022-10-09,0.5304020047187805,1.0,2.0
0.0,1.0,0.0097343800589442,29.0,Sub,2022-10-02,0.0,0.0,0.0
0.0,0.0,0.0,7.0,Sub,2022-09-04,0.0,0.0,0.0
0.0,0.0,0.0,30.0,Sub,2022-09-01,0.0,0.0,0.0
0.0,0.0,0.0,10.0,Sub,2022-08-27,0.0,0.0,0.0
0.0,0.0,0.0,3.0,Sub,2022-08-14,0.0,0.0,0.0
4.0,34.0,3.1409085495397444,2130.0,,,3.8724323799833655,3.0,28.0
0.16901408450704225,1.436619718309859,0.13271444575520047,2130.0,,,0.16362390337957883,0.1267605633802817,1.1830985915492958
