goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,90.0,DR,2023-05-28,0.0,0.0,0.0
1.0,2.0,1.3040069341659546,90.0,DR,2023-05-20,0.0,0.0,0.0
0.0,1.0,0.0526149161159992,90.0,DR,2023-05-13,0.1160762533545494,0.0,3.0
0.0,0.0,0.0,90.0,DR,2023-05-06,0.0,0.0,0.0
0.0,1.0,0.0165747981518507,90.0,DR,2023-04-29,0.0,0.0,0.0
0.0,1.0,0.0255145449191331,41.0,Sub,2023-04-25,0.1569421142339706,0.0,2.0
0.0,0.0,0.0,90.0,DR,2023-04-22,0.0104423817247152,0.0,1.0
0.0,0.0,0.0,90.0,DR,2023-04-15,0.0,0.0,0.0
0.0,0.0,0.0,89.0,DR,2023-04-09,0.0,0.0,0.0
0.0,1.0,0.0207512993365526,90.0,DR,2023-04-01,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DR,2023-03-19,0.0246831998229026,0.0,1.0
0.0,0.0,0.0,18.0,Sub,2023-03-11,0.0,0.0,0.0
0.0,0.0,0.0,73.0,DR,2023-01-21,0.0,0.0,0.0
0.0,1.0,0.0461095012724399,90.0,DL,2023-01-04,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DL,2022-12-31,0.0,0.0,0.0
0.0,0.0,0.0,21.0,Sub,2022-12-26,0.0,0.0,0.0
0.0,0.0,0.0,29.0,Sub,2022-11-12,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DR,2022-10-29,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DR,2022-10-22,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DR,2022-10-18,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DR,2022-10-15,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DR,2022-10-09,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-10-01,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DR,2022-09-03,0.0297445002943277,0.0,2.0
0.0,0.0,0.0,90.0,DL,2022-08-30,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-08-27,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DR,2022-08-20,0.0,0.0,1.0
0.0,0.0,0.0,90.0,DC,2022-08-15,0.0,0.0,0.0
1.0,7.0,1.46557199396193,2251.0,,,0.3378884494304655,0.0,10.0
0.039982230119946685,0.2798756108396268,0.05859683671993501,2251.0,,,0.01350953374000084,0.0,0.3998223011994669
