goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,19,Sub,2023-05-28,0.0,0,0
0,0,0.0,1,Sub,2023-05-20,0.0,0,0
0,1,0.0589465498924255,9,Sub,2023-05-14,0.0,0,0
0,0,0.0,15,Sub,2023-05-06,0.0,0,0
1,2,0.0779918730258941,28,Sub,2023-04-29,0.0116485599428415,0,1
0,0,0.0,1,Sub,2023-04-22,0.0,0,0
0,1,0.7031260132789612,63,MC,2023-04-15,0.0,0,0
0,0,0.0,77,MC,2023-04-08,0.0,0,0
0,0,0.0,26,Sub,2023-04-05,0.0151110999286174,0,1
0,0,0.0,14,Sub,2023-04-01,0.0,0,0
0,0,0.0,27,Sub,2023-03-18,0.0213047992438077,0,1
0,1,0.0501637011766433,24,Sub,2023-03-11,0.0,0,0
0,0,0.0,1,Sub,2023-03-06,0.0,0,0
0,0,0.0,65,MC,2023-02-18,0.0,0,0
0,0,0.0,17,Sub,2023-02-11,0.0,0,0
0,0,0.0,64,MC,2023-02-04,0.1026410013437271,0,2
0,0,0.0,61,MC,2023-01-22,0.0,0,0
0,3,0.0956854000687599,86,MC,2023-01-14,0.1025850027799606,1,2
0,0,0.0,13,Sub,2023-01-02,0.0,0,0
1,1,0.3183329999446869,70,MC,2022-12-30,0.0,0,0
0,0,0.0,4,Sub,2022-12-26,0.0,0,0
0,0,0.0,1,Sub,2022-11-12,1.344539999961853,1,2
0,0,0.0,86,MC,2022-11-05,0.0,0,0
0,3,0.0798252969980239,90,MC,2022-10-29,0.0,0,0
0,2,0.0887572988867759,41,Sub,2022-10-23,0.0,0,0
0,0,0.0,14,Sub,2022-10-19,0.0,0,0
0,0,0.0,8,Sub,2022-10-14,0.0,0,0
0,0,0.0,48,MC,2022-10-08,0.0,0,0
0,0,0.0,25,Sub,2022-10-01,0.464123010635376,0,2
0,0,0.0,65,MC,2022-09-18,0.0,0,0
0,0,0.0,28,Sub,2022-09-03,0.0,0,0
0,1,0.0232877004891634,21,Sub,2022-08-30,0.0,0,0
0,1,0.0358691997826099,90,MC,2022-08-27,0.0184499006718397,0,1
0,0,0.0,76,MC,2022-08-20,0.0,0,0
1,1,0.0248103998601436,66,MC,2022-08-13,0.0,0,0
1,1,0.0348103009164333,30,Sub,2022-08-07,0.0,0,0
