goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,16.0,Sub,2023-05-28,0.0,0.0,0.0
0.0,0.0,0.0,45.0,MC,2023-05-13,0.0,0.0,0.0
0.0,0.0,0.0,90.0,MC,2023-05-02,0.2882706224918365,1.0,2.0
0.0,0.0,0.0,90.0,MC,2023-04-26,0.0677269995212555,0.0,1.0
0.0,1.0,0.0843660980463028,29.0,Sub,2023-04-15,0.0,0.0,0.0
0.0,1.0,0.0265475008636713,90.0,MC,2023-04-08,0.0885887965559959,0.0,2.0
0.0,2.0,0.5393720269203186,90.0,MC,2023-04-04,0.0249617006629705,0.0,1.0
0.0,3.0,0.0841209962964057,82.0,MC,2023-04-01,0.3605470061302185,0.0,2.0
0.0,2.0,0.0716058015823364,84.0,MC,2023-03-18,0.1378020048141479,0.0,3.0
1.0,1.0,0.1232919991016388,90.0,MC,2023-03-11,0.0804924964904785,0.0,1.0
0.0,0.0,0.0,76.0,MC,2023-03-04,0.0,0.0,0.0
0.0,1.0,0.0272323992103338,90.0,DMC,2023-02-18,0.0507330000400543,0.0,1.0
0.0,0.0,0.0,1.0,Sub,2023-01-15,0.0,0.0,0.0
0.0,3.0,0.0925310030579567,82.0,MC,2023-01-12,0.3313890099525451,0.0,2.0
0.0,1.0,0.0142905004322528,90.0,DMC,2023-01-05,0.0,0.0,0.0
0.0,0.0,0.0,28.0,Sub,2023-01-01,0.0,0.0,0.0
0.0,1.0,0.0430512987077236,90.0,MC,2022-11-12,0.0,0.0,0.0
0.0,0.0,0.0,11.0,Sub,2022-11-06,0.0,0.0,0.0
0.0,1.0,0.0434826016426086,90.0,MC,2022-10-29,0.0,0.0,0.0
0.0,0.0,0.0,55.0,Sub,2022-10-22,0.0163918007165193,0.0,1.0
0.0,3.0,0.101511001586914,75.0,Sub,2022-10-19,0.0999417006969451,0.0,4.0
0.0,1.0,0.0321808010339736,67.0,MC,2022-10-16,0.0,0.0,0.0
0.0,0.0,0.0,21.0,Sub,2022-10-08,0.1387770026922226,1.0,1.0
0.0,0.0,0.0,90.0,DMC,2022-10-01,0.0,0.0,0.0
0.0,1.0,0.0182357002049684,74.0,MC,2022-09-03,0.0961306989192962,0.0,1.0
0.0,1.0,0.0244648996740579,42.0,Sub,2022-08-30,0.0114740999415516,0.0,1.0
0.0,0.0,0.0,12.0,Sub,2022-08-27,0.0,0.0,0.0
1.0,23.0,1.326284628361463,1700.0,,,1.7932269396260376,2.0,23.0
0.052941176470588235,1.2176470588235293,0.07021506856031275,1700.0,,,0.09493554386255493,0.10588235294117647,1.2176470588235293
