goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,90,DC,2023-05-20,0.0,0,0
0,1,0.0489628911018371,90,DC,2023-05-13,0.0,0,0
0,0,0.0,90,DC,2023-05-06,0.0,0,0
0,0,0.0,51,DC,2023-04-29,0.0,0,0
0,1,0.0606242567300796,90,DC,2023-04-25,0.0,0,0
0,2,0.1142959743738174,90,DC,2023-04-22,0.0,0,0
0,0,0.0,90,DC,2023-04-15,0.0,0,0
0,1,0.0281060002744197,90,DC,2023-04-08,0.0,0,0
0,0,0.0,68,DC,2023-04-01,0.0,0,0
0,1,0.1084150001406669,49,DC,2023-03-18,0.0,0,0
0,0,0.0,90,DC,2023-03-12,0.0,0,0
0,0,0.0,90,DC,2023-03-04,0.0,0,0
0,0,0.0,90,DC,2023-03-01,0.0,0,0
0,1,0.0838136970996856,90,DC,2023-02-24,0.0,0,0
0,2,0.0503091998398304,90,DC,2023-02-18,0.0,0,0
0,0,0.0,90,DC,2023-02-11,0.0,0,0
1,2,0.652649998664856,90,DC,2023-02-04,0.0170389004051685,0,1
0,0,0.0,90,DC,2023-01-04,0.0,0,0
0,4,0.2926599979400635,90,DC,2022-12-30,0.0,0,0
0,0,0.0,90,DC,2022-12-26,0.0,0,0
0,0,0.0,90,DC,2022-11-12,0.0,0,0
0,1,0.0480605997145175,90,DC,2022-11-06,0.0,0,0
0,1,0.033482801169157,90,DC,2022-10-30,0.0908621028065681,0,1
0,0,0.0,90,DC,2022-10-09,0.0,0,0
0,0,0.0,90,DC,2022-10-01,0.0,0,0
