Opponent,Home Difficulty,Away Difficulty
Arsenal,-2.118758540412936,1.2733151912877212
Aston Villa,-0.22788317161890395,-0.1811162930715
Bournemouth,0.9039122453659696,-0.8088424910847822
Brentford,-1.07925508324003,1.1551603930873215
Brighton,0.01869044281112986,0.6508284003722052
Burnley,-2.3613588094196314,-1.0252396372523487
Chelsea,-2.786823215819759,0.9282354498576755
Crystal Palace,1.049347973964742,2.452225062387351
Everton,-1.708960284451303,-1.1771995856032653
Fulham,-0.242484664426025,-2.0026455904724796
Ipswich Town,,
Leeds United,-2.3402800188129813,0.5650445344023634
Leicester City,-2.869031013696704,-2.100527783190971
Liverpool,0.3514610080675083,2.763949704989532
Luton,-1.5160443010403037,-3.1454340472444464
Manchester City,0.8637513349213372,1.4836270175597406
Newcastle United,-0.7948671884714756,1.3605753391126607
Norwich,-0.843091002679287,-1.823821434344837
Nottingham Forest,-1.2001305371084567,-0.5904251127957187
Sheffield,-1.3038584878561688,-1.0043347779110618
Southampton,-0.8786108830159245,-0.9850095197493853
Tottenham,-2.0204940922715733,0.10795169990107582
Watford,-1.114746780273896,2.8634510222076655
West Ham,-1.5233351144448146,2.302208108458761
Wolverhampton,-0.934429935304011,-0.7014308902267977
