name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Zeki Amdouni,Burnley,Manchester City,2023-08-11,True,60,0.0,0.06,0.0,0.0,2,1.0,0.0,0.0,0,1,11392,2.0,0.06,60.0,2.0,Burnley,True,Aston Villa,,0.64
Zeki Amdouni,Burnley,Aston Villa,2023-08-27,True,80,0.0,0.05,0.0,0.0,2,2.0,0.0,1.6,0,1,12888,2.0,0.06,70.0,1.0,Burnley,True,Tottenham,,0.69
Zeki Amdouni,Burnley,Tottenham,2023-09-02,True,59,0.0,0.02,0.0,0.44,1,1.0,1.0,3.5,0,1,12509,1.67,0.04,66.33,8.0,Burnley,False,Nottingham Forest,,-0.55
Zeki Amdouni,Burnley,Nottingham Forest,2023-09-18,False,63,1.0,0.12,0.0,0.0,8,3.0,0.0,5.5,2,1,11600,3.25,0.06,65.5,2.0,Burnley,True,Manchester United,,0.38
Zeki Amdouni,Burnley,Manchester United,2023-09-23,True,72,0.0,0.44,0.0,0.05,2,2.0,1.0,3.6,0,1,14727,3.0,0.14,66.8,0.0,Burnley,False,Newcastle United,,-0.41
Zeki Amdouni,Burnley,Newcastle United,2023-09-30,False,57,0.0,0.45,0.0,0.0,0,2.0,0.0,2.1,0,1,49441,2.6,0.22,65.17,2.0,Burnley,False,Luton,,
Zeki Amdouni,Burnley,Luton,2023-10-03,False,73,0.0,0.2,0.0,0.04,2,2.0,2.0,8.5,0,1,49441,2.6,0.25,66.29,0.0,Burnley,True,Chelsea,,-0.25
Zeki Amdouni,Burnley,Chelsea,,True,0,,,,,0,,,0.0,0,0,32175,2.4,0.24,58.0,2.0,Burnley,False,Brentford,,-0.53
Zeki Amdouni,Burnley,Brentford,2023-10-21,False,75,0.0,0.07,0.0,0.0,2,2.0,0.0,2.5,0,1,26465,1.2,0.23,59.89,1.0,Burnley,False,Bournemouth,,0.19
Zeki Amdouni,Burnley,Bournemouth,2023-10-28,False,45,0.0,0.13,0.0,0.0,1,1.0,0.0,1.0,0,1,23350,1.0,0.17,58.4,2.0,Burnley,True,Crystal Palace,,0.88
