name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Folarin Balogun,Arsenal,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,59090,0.0,0.0,0.0,0.0,Arsenal,False,Crystal Palace,,0.38
Folarin Balogun,Arsenal,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,63768,0.0,0.0,0.0,0.0,Arsenal,True,Fulham,,-0.13
Folarin Balogun,Arsenal,Fulham,,True,0,,,,,0,,,0.0,0,0,58109,0.0,0.0,0.0,0.0,Arsenal,True,Manchester United,,0.38
Folarin Balogun,Arsenal,Manchester United,,True,0,,,,,0,,,0.0,0,0,49814,0.0,0.0,0.0,0.0,Arsenal,False,Everton,,-0.24
Folarin Balogun,Arsenal,Everton,,False,0,,,,,0,,,0.0,0,0,37048,0.0,0.0,0.0,0.0,Arsenal,True,Tottenham,,0.69
Folarin Balogun,Arsenal,Tottenham,,True,0,,,,,0,,,0.0,0,0,32878,0.0,0.0,0.0,0.0,Arsenal,False,Bournemouth,,0.19
Folarin Balogun,Arsenal,Bournemouth,,False,0,,,,,0,,,0.0,0,0,29679,0.0,0.0,0.0,0.0,Arsenal,True,Manchester City,,-0.96
Folarin Balogun,Arsenal,Manchester City,,True,0,,,,,0,,,0.0,0,0,27390,0.0,0.0,0.0,0.0,Arsenal,False,Chelsea,,-0.85
Folarin Balogun,Arsenal,Chelsea,,False,0,,,,,0,,,0.0,0,0,26039,0.0,0.0,0.0,0.0,Arsenal,True,Sheffield,,0.68
Folarin Balogun,Arsenal,Sheffield,,True,0,,,,,0,,,0.0,0,0,24948,0.0,0.0,0.0,0.0,Arsenal,False,Newcastle United,,-0.41
Folarin Balogun,Arsenal,Newcastle United,,False,0,,,,,0,,,0.0,0,0,24152,0.0,0.0,0.0,0.0,Arsenal,True,Burnley,,0.39
Folarin Balogun,Arsenal,Burnley,,True,0,,,,,0,,,0.0,0,0,23422,0.0,0.0,0.0,0.0,Arsenal,False,Brentford,,-0.53
Folarin Balogun,Arsenal,Brentford,,False,0,,,,,0,,,0.0,0,0,22774,0.0,0.0,0.0,0.0,Arsenal,True,Wolverhampton,,0.05
Folarin Balogun,Arsenal,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,22399,0.0,0.0,0.0,0.0,Arsenal,False,Luton,,
Folarin Balogun,Arsenal,Luton,,False,0,,,,,0,,,0.0,0,0,22114,0.0,0.0,0.0,0.0,Arsenal,False,Aston Villa,,0.29
