name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Wesley Moraes Ferreira da Silva,Aston Villa,Newcastle United,2023-08-12,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Everton,-1.63,0.53
Wesley Moraes Ferreira da Silva,Aston Villa,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Burnley,-3.46,0.0
Wesley Moraes Ferreira da Silva,Aston Villa,Burnley,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Liverpool,-0.55,-1.01
Wesley Moraes Ferreira da Silva,Aston Villa,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Crystal Palace,-0.31,0.88
Wesley Moraes Ferreira da Silva,Aston Villa,Crystal Palace,2023-09-16,True,0,0.0,0.0,0.0,0.62,0,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Chelsea,0.29,-0.85
Wesley Moraes Ferreira da Silva,Aston Villa,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Brighton,-2.73,-0.66
Wesley Moraes Ferreira da Silva,Aston Villa,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Wolverhampton,1.42,-0.52
Wesley Moraes Ferreira da Silva,Aston Villa,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Aston Villa,True,West Ham,3.13,0.49
Wesley Moraes Ferreira da Silva,Aston Villa,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Luton,,
Wesley Moraes Ferreira da Silva,Aston Villa,Luton,2023-10-29,True,0,0.0,0.24,0.0,0.02,0,3.0,1.0,0.0,0,0,0.0,0.05,0.0,0.0,Aston Villa,False,Nottingham Forest,2.68,-0.55
