name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Albert Sambi Lokonga,Arsenal,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Arsenal,False,Crystal Palace,0.57,0.38
Albert Sambi Lokonga,Arsenal,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Arsenal,True,Fulham,-0.83,-0.13
Albert Sambi Lokonga,Arsenal,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Arsenal,True,Manchester United,-2.3,0.38
Albert Sambi Lokonga,Arsenal,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,2.0,Luton,False,Fulham,,0.86
Albert Sambi Lokonga,Luton,Fulham,2023-09-16,False,74,0.0,0.0,0.0,0.07,2,0.0,1.0,1.2,0,1,0.4,0.0,14.8,1.0,Luton,True,Wolverhampton,,0.05
Albert Sambi Lokonga,Luton,Wolverhampton,2023-09-23,True,56,0.0,0.06,0.0,0.0,1,2.0,0.0,1.7,0,1,0.6,0.01,21.67,0.0,Luton,False,Everton,,-0.24
Albert Sambi Lokonga,Luton,Everton,,False,0,,,,,0,,,0.0,0,0,0.6,0.01,18.57,0.0,Luton,True,Burnley,,0.39
Albert Sambi Lokonga,Luton,Burnley,,True,0,,,,,0,,,0.0,0,0,0.6,0.01,16.25,0.0,Luton,True,Tottenham,,0.69
Albert Sambi Lokonga,Luton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.6,0.01,14.44,0.0,Luton,False,Nottingham Forest,,-0.55
Albert Sambi Lokonga,Luton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.2,0.01,13.0,0.0,Luton,False,Aston Villa,,0.29
Albert Sambi Lokonga,Luton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,11.82,0.0,Luton,True,Liverpool,,0.18
Albert Sambi Lokonga,Luton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,10.83,0.0,Luton,False,Manchester United,,-0.63
Albert Sambi Lokonga,Luton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,10.0,0.0,Luton,True,Crystal Palace,,0.88
Albert Sambi Lokonga,Luton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,9.29,0.0,Luton,False,Brentford,,-0.53
Albert Sambi Lokonga,Luton,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,8.67,0.0,Luton,True,Arsenal,,-0.11
Albert Sambi Lokonga,Luton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,8.12,1.0,Luton,True,Manchester City,,-0.96
Albert Sambi Lokonga,Luton,Manchester City,2023-12-10,True,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0.2,0.0,8.71,3.0,Luton,True,Newcastle United,,0.55
Albert Sambi Lokonga,Luton,Newcastle United,2023-12-23,True,79,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0,1,0.8,0.0,12.61,6.0,Luton,False,Sheffield,,-0.61
Albert Sambi Lokonga,Luton,Sheffield,2023-12-26,False,90,0.0,0.03,1.0,0.07,6,1.0,1.0,5.8,1,1,2.0,0.21,16.68,2.0,Luton,True,Chelsea,,-0.25
Albert Sambi Lokonga,Luton,Chelsea,2023-12-30,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0,1,2.4,0.21,20.35,2.0,Luton,False,Burnley,,0.0
Albert Sambi Lokonga,Luton,Burnley,2024-01-12,False,85,0.0,0.13,0.0,0.03,2,2.0,1.0,3.7,0,1,2.8,0.23,23.43,5.0,Luton,True,Brighton,,-0.66
Albert Sambi Lokonga,Luton,Brighton,2024-01-30,True,67,0.0,0.04,1.0,0.97,5,1.0,1.0,3.9,0,1,3.6,0.44,25.41,1.0,Luton,False,Newcastle United,,-0.41
Albert Sambi Lokonga,Luton,Newcastle United,2024-02-03,False,90,0.0,0.0,0.0,0.02,1,0.0,1.0,4.1,0,1,3.2,0.44,28.22,2.0,Luton,True,Sheffield,,0.68
Albert Sambi Lokonga,Luton,Sheffield,2024-02-10,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.7,0,1,2.4,0.23,30.79,2.0,Luton,True,Manchester United,,0.38
Albert Sambi Lokonga,Luton,Manchester United,2024-02-18,True,90,0.0,0.02,0.0,0.07,2,1.0,2.0,6.5,0,1,2.4,0.24,33.16,1.0,Luton,False,Liverpool,,-1.01
Albert Sambi Lokonga,Luton,Liverpool,2024-02-21,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,1,2.2,0.21,33.62,0.0,Luton,True,Aston Villa,,0.64
Albert Sambi Lokonga,Luton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,1.2,0.0,32.37,0.0,Luton,False,Crystal Palace,,0.38
Albert Sambi Lokonga,Luton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,1.0,0.0,31.21,0.0,Luton,False,Bournemouth,,0.19
Albert Sambi Lokonga,Luton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.6,0.0,30.14,0.0,Luton,True,Nottingham Forest,,1.55
Albert Sambi Lokonga,Luton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,29.13,0.0,Luton,False,Tottenham,,-0.36
Albert Sambi Lokonga,Luton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,28.19,0.0,Luton,False,Arsenal,,-0.48
Albert Sambi Lokonga,Luton,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,27.31,0.0,Luton,True,Bournemouth,,1.22
Albert Sambi Lokonga,Luton,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,26.48,0.0,Luton,False,Manchester City,,-1.32
Albert Sambi Lokonga,Luton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,25.71,2.0,Luton,True,Brentford,,0.79
Albert Sambi Lokonga,Luton,Brentford,2024-04-20,True,70,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,1,0.4,0.0,26.97,1.0,Luton,False,Wolverhampton,,-0.52
Albert Sambi Lokonga,Luton,Wolverhampton,2024-04-27,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,1,0.6,0.0,28.72,6.0,Luton,True,Everton,,0.53
Albert Sambi Lokonga,Luton,Everton,2024-05-03,True,90,0.0,0.0,1.0,0.25,6,0.0,1.0,5.6,1,1,1.8,0.2,30.38,9.0,Luton,False,West Ham,,-0.22
Albert Sambi Lokonga,Luton,West Ham,2024-05-11,False,90,1.0,0.48,0.0,0.0,9,1.0,0.0,7.0,2,1,3.6,0.3,31.95,1.0,Luton,True,Fulham,,-0.13
Albert Sambi Lokonga,Luton,Fulham,2024-05-19,True,90,0.0,0.0,0.0,0.02,1,0.0,1.0,1.7,0,1,3.8,0.3,33.44,,Nott'm Forest,True,Bournemouth,0.52,1.22
