name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Jorge Luiz Frello Filho,Arsenal,Nottingham Forest,2023-08-12,True,0,0.0,0.03,0.0,0.02,0,1.0,1.0,0.0,0,0,0.0,0.03,0.0,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Crystal Palace,,False,11,,,,,1,,,0.4,0,0,0.5,0.01,5.5,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Fulham,2023-08-26,True,6,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,0.67,0.01,5.67,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Manchester United,,True,1,,,,,1,,,0.0,0,0,0.75,0.01,4.5,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Everton,,False,0,,,,,0,,,0.0,0,0,0.6,0.01,3.6,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Tottenham,,True,45,,,,,1,,,0.7,0,0,0.8,0.0,10.5,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Bournemouth,2023-09-30,False,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0.8,0.0,10.29,0.0,1.0,0.04,0.82,0.04,2.0
Jorge Luiz Frello Filho,Arsenal,Manchester City,,True,74,,,,,2,,,1.2,0,1,1.0,0.0,18.25,0.0,1.0,0.04,0.82,0.04,2.0
Jorge Luiz Frello Filho,Arsenal,Chelsea,2023-10-21,False,67,0.0,0.02,0.0,0.0,2,1.0,0.0,3.3,0,1,1.2,0.0,23.67,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Sheffield,2023-10-28,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1.2,0.0,21.3,0.0,1.0,0.04,0.82,0.04,2.0
Jorge Luiz Frello Filho,Arsenal,Newcastle United,2023-11-04,False,78,0.0,0.0,0.0,0.08,2,0.0,1.0,2.5,0,1,1.4,0.0,26.45,0.0,1.0,0.04,0.82,0.04,2.0
Jorge Luiz Frello Filho,Arsenal,Burnley,2023-11-11,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.6,0,1,1.6,0.0,31.75,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Brentford,,False,1,,,,,1,,,0.1,0,0,1.4,0.0,29.38,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Wolverhampton,,True,1,,,,,1,,,0.0,0,0,1.2,0.0,27.36,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Luton,,False,0,,,,,0,,,0.0,0,0,1.2,0.0,25.53,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Aston Villa,2023-12-09,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.8,0.0,23.94,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Brighton,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,22.53,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Liverpool,2023-12-23,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.2,0.0,21.28,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,20.16,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,19.15,0.0,1.0,0.04,0.82,0.04,4.0
Jorge Luiz Frello Filho,Arsenal,Crystal Palace,,True,17,,,,,4,,,4.0,0,0,0.8,0.0,19.05,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Nottingham Forest,,False,1,,,,,1,,,0.1,0,0,1.0,0.0,18.23,0.0,1.0,0.04,0.82,0.04,2.0
Jorge Luiz Frello Filho,Arsenal,Liverpool,,True,90,,,,,2,,,3.1,0,1,1.4,0.0,21.35,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,West Ham,,False,0,,,,,0,,,0.0,0,0,1.4,0.0,20.46,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Burnley,,False,11,,,,,1,,,0.6,0,0,1.6,0.0,20.08,0.0,1.0,0.04,0.82,0.04,2.0
Jorge Luiz Frello Filho,Arsenal,Newcastle United,,True,88,,,,,2,,,3.2,0,1,1.2,0.0,22.69,0.0,1.0,0.04,0.82,0.04,3.0
Jorge Luiz Frello Filho,Arsenal,Sheffield,,False,64,,,,,3,,,3.0,0,1,1.6,0.0,24.22,0.0,1.0,0.04,0.82,0.04,2.0
Jorge Luiz Frello Filho,Arsenal,Brentford,,True,69,,,,,2,,,2.6,0,1,1.6,0.0,25.82,0.0,1.0,0.04,0.82,0.04,3.0
Jorge Luiz Frello Filho,Arsenal,Manchester City,,False,65,,,,,3,,,0.0,0,1,2.2,0.0,27.17,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Luton,,True,5,,,,,1,,,1.7,0,0,2.2,0.0,26.43,0.0,1.0,0.04,0.82,0.04,7.0
Jorge Luiz Frello Filho,Arsenal,Brighton,,False,90,,,,,7,,,4.5,1,1,3.2,0.0,28.48,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Aston Villa,,True,11,,,,,1,,,0.5,0,0,2.8,0.0,27.94,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,2.4,0.0,27.09,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Chelsea,,True,18,,,,,1,,,1.1,0,0,2.0,0.0,26.82,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Tottenham,,False,0,,,,,0,,,0.0,0,0,1.8,0.0,26.06,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,25.33,0.0,1.0,0.04,0.82,0.04,1.0
Jorge Luiz Frello Filho,Arsenal,Manchester United,,False,1,,,,,1,,,0.0,0,0,0.4,0.0,24.68,0.0,1.0,0.04,0.82,0.04,0.0
Jorge Luiz Frello Filho,Arsenal,Everton,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,24.03,0.0,1.0,0.04,0.82,0.04,
