name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ben Osborn,Sheffield Utd,Crystal Palace,2023-08-12,True,86,0.0,0.11,0.0,0.0,2,1.0,0.0,0.0,0,1,2.0,0.11,86.0,1.0,Sheffield Utd,False,Nottingham Forest,,-0.55
Ben Osborn,Sheffield Utd,Nottingham Forest,2023-08-18,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,1,1.5,0.06,88.0,1.0,Sheffield Utd,True,Manchester City,,-0.96
Ben Osborn,Sheffield Utd,Manchester City,2023-08-27,True,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,1,1.33,0.04,64.0,0.0,Sheffield Utd,True,Everton,,0.53
Ben Osborn,Sheffield Utd,Everton,,True,0,,,,,0,,,0.0,0,0,1.0,0.03,48.0,0.0,Sheffield Utd,False,Tottenham,,-0.36
Ben Osborn,Sheffield Utd,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.8,0.02,38.4,0.0,Sheffield Utd,True,Newcastle United,,0.55
Ben Osborn,Sheffield Utd,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,32.0,0.0,Sheffield Utd,False,West Ham,,-0.22
Ben Osborn,Sheffield Utd,West Ham,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,27.43,0.0,Sheffield Utd,False,Fulham,,0.86
Ben Osborn,Sheffield Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,24.0,1.0,Sheffield Utd,True,Manchester United,,0.38
Ben Osborn,Sheffield Utd,Manchester United,2023-10-21,True,12,0.0,0.0,0.0,0.01,1,0.0,1.0,1.9,0,0,0.2,0.0,22.67,0.0,Sheffield Utd,False,Arsenal,,-0.48
Ben Osborn,Sheffield Utd,Arsenal,2023-10-28,False,31,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.2,0.0,23.5,1.0,Sheffield Utd,True,Wolverhampton,,0.05
Ben Osborn,Sheffield Utd,Wolverhampton,2023-11-04,True,1,0.0,0.0,0.0,0.07,1,0.0,1.0,1.4,0,0,0.4,0.0,21.45,1.0,Sheffield Utd,False,Brighton,,-0.6
Ben Osborn,Sheffield Utd,Brighton,2023-11-12,False,38,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0.6,0.0,22.83,1.0,Sheffield Utd,True,Bournemouth,,1.22
Ben Osborn,Sheffield Utd,Bournemouth,2023-11-25,True,24,0.0,0.0,0.0,0.03,1,0.0,1.0,2.1,0,0,0.8,0.0,22.92,0.0,Sheffield Utd,False,Burnley,,0.0
Ben Osborn,Sheffield Utd,Burnley,,False,0,,,,,0,,,0.0,0,0,0.6,0.0,21.29,0.0,Sheffield Utd,True,Liverpool,,0.18
Ben Osborn,Sheffield Utd,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.6,0.0,19.87,0.0,Sheffield Utd,True,Brentford,,0.79
Ben Osborn,Sheffield Utd,Brentford,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,18.62,0.0,Sheffield Utd,False,Chelsea,,-0.85
Ben Osborn,Sheffield Utd,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,17.53,0.0,Sheffield Utd,False,Aston Villa,,0.29
Ben Osborn,Sheffield Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,16.56,0.0,Sheffield Utd,True,Luton,,
Ben Osborn,Sheffield Utd,Luton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,15.68,1.0,Sheffield Utd,False,Manchester City,,-1.32
Ben Osborn,Sheffield Utd,Manchester City,2023-12-30,False,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0.2,0.0,15.4,0.0,Sheffield Utd,True,West Ham,,0.49
Ben Osborn,Sheffield Utd,West Ham,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,14.67,0.0,Sheffield Utd,False,Crystal Palace,,0.38
Ben Osborn,Sheffield Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,14.0,1.0,Sheffield Utd,True,Aston Villa,,0.64
Ben Osborn,Sheffield Utd,Aston Villa,2024-02-03,True,40,0.0,0.0,0.0,0.06,1,0.0,1.0,2.0,0,0,0.4,0.0,15.13,5.0,Sheffield Utd,False,Luton,,
Ben Osborn,Sheffield Utd,Luton,2024-02-10,False,90,0.0,0.0,1.0,0.08,5,0.0,1.0,3.7,0,1,1.4,0.2,18.25,2.0,Sheffield Utd,True,Brighton,,-0.66
Ben Osborn,Sheffield Utd,Brighton,2024-02-18,True,78,0.0,0.02,0.0,0.0,2,1.0,0.0,0.8,0,1,1.6,0.2,20.64,1.0,Sheffield Utd,False,Wolverhampton,,-0.52
Ben Osborn,Sheffield Utd,Wolverhampton,2024-02-25,False,18,0.0,0.0,0.0,0.08,1,0.0,1.0,1.9,0,0,1.8,0.2,20.54,2.0,Sheffield Utd,True,Arsenal,,-0.11
Ben Osborn,Sheffield Utd,Arsenal,2024-03-04,True,73,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,0,2.2,0.2,22.48,2.0,Sheffield Utd,False,Bournemouth,,0.19
Ben Osborn,Sheffield Utd,Bournemouth,2024-03-09,False,90,0.0,0.0,0.0,0.04,2,0.0,1.0,3.0,0,1,2.4,0.2,24.89,2.0,Sheffield Utd,True,Fulham,,-0.13
Ben Osborn,Sheffield Utd,Fulham,2024-03-30,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,1,1.8,0.0,27.14,1.0,Sheffield Utd,False,Liverpool,,-1.01
Ben Osborn,Sheffield Utd,Liverpool,2024-04-04,False,28,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1.6,0.0,27.17,2.0,Sheffield Utd,True,Chelsea,,-0.25
Ben Osborn,Sheffield Utd,Chelsea,2024-04-07,True,90,0.0,0.03,0.0,0.0,2,1.0,0.0,1.3,0,1,1.8,0.01,29.19,2.0,Sheffield Utd,False,Brentford,,-0.53
Ben Osborn,Sheffield Utd,Brentford,2024-04-13,False,90,0.0,0.01,0.0,0.05,2,1.0,1.0,4.1,0,1,1.8,0.01,31.09,1.0,Sheffield Utd,True,Burnley,,0.39
Ben Osborn,Sheffield Utd,Burnley,2024-04-20,True,90,0.0,0.0,0.0,0.02,1,0.0,1.0,2.7,0,1,1.6,0.01,32.88,5.0,Sheffield Utd,False,Manchester United,,-0.63
Ben Osborn,Sheffield Utd,Manchester United,2024-04-24,False,90,0.0,0.0,1.0,0.51,5,0.0,1.0,4.0,0,1,2.2,0.21,34.56,0.0,Sheffield Utd,False,Newcastle United,,-0.41
Ben Osborn,Sheffield Utd,Newcastle United,2024-04-27,False,90,0.0,0.0,0.0,0.04,0,0.0,1.0,2.9,0,1,2.0,0.21,36.14,2.0,Sheffield Utd,True,Nottingham Forest,,1.55
Ben Osborn,Sheffield Utd,Nottingham Forest,2024-05-04,True,90,0.0,0.0,0.0,0.03,2,0.0,1.0,2.5,0,1,2.0,0.2,37.64,0.0,Sheffield Utd,False,Everton,,-0.24
Ben Osborn,Sheffield Utd,Everton,,False,0,,,,,0,,,0.0,0,0,1.6,0.2,36.62,1.0,Sheffield Utd,True,Tottenham,,0.69
Ben Osborn,Sheffield Utd,Tottenham,2024-05-19,True,4,0.0,0.0,0.0,0.07,1,0.0,1.0,1.2,0,1,1.6,0.2,35.76,,Wolves,False,Arsenal,-0.53,-0.48
