name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Tyrese Hall,Spurs,Burnley,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Spurs,True,Manchester City,-1.77,-0.96
Tyrese Hall,Spurs,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Spurs,False,Sheffield,,-0.61
Tyrese Hall,Spurs,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,,Wolves,False,Arsenal,2.85,-0.48
