name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Luis Díaz,Liverpool,Chelsea,2023-08-13,False,76,1.0,0.92,0.0,0.1,8,4.0,1.0,8.3,1,1,8.0,0.92,76.0,4.0,2.0,3.57,1.95,0.06,7.0,Liverpool,True,Bournemouth,-5.88,1.22
Luis Díaz,Liverpool,Bournemouth,2023-08-19,True,85,1.0,0.19,0.0,0.24,7,3.0,2.0,9.2,0,1,7.5,0.55,80.5,4.0,2.0,3.57,1.95,0.06,1.0,Liverpool,False,Newcastle United,-0.28,-0.41
Luis Díaz,Liverpool,Newcastle United,2023-08-27,False,32,0.0,0.14,0.0,0.0,1,1.0,0.0,2.3,0,1,5.33,0.42,64.33,4.0,2.0,3.57,1.95,0.06,3.0,Liverpool,True,Aston Villa,0.6,0.64
Luis Díaz,Liverpool,Aston Villa,2023-09-03,True,64,0.0,0.07,0.0,0.0,3,1.0,0.0,1.5,0,1,4.75,0.33,64.25,4.0,2.0,3.57,1.95,0.06,1.0,Liverpool,False,Wolverhampton,3.36,-0.52
Luis Díaz,Liverpool,Wolverhampton,2023-09-16,False,45,0.0,0.42,0.0,0.55,1,3.0,2.0,8.1,0,0,4.0,0.35,60.4,4.0,2.0,3.57,1.95,0.06,2.0,Liverpool,True,West Ham,0.54,0.49
Luis Díaz,Liverpool,West Ham,2023-09-24,True,80,0.0,0.02,0.0,0.13,2,1.0,2.0,3.6,0,1,2.8,0.17,63.67,4.0,2.0,3.57,1.95,0.06,2.0,Liverpool,False,Tottenham,1.74,-0.36
Luis Díaz,Liverpool,Tottenham,2023-09-30,False,72,0.0,0.63,0.0,0.0,2,2.0,0.0,1.5,0,1,1.8,0.25,64.86,4.0,2.0,3.57,1.95,0.06,2.0,Liverpool,False,Brighton,0.48,-0.6
Luis Díaz,Liverpool,Brighton,2023-10-08,False,90,0.0,0.1,0.0,0.0,2,2.0,0.0,1.0,0,1,2.0,0.25,68.0,4.0,2.0,3.57,1.95,0.06,6.0,Liverpool,True,Everton,-1.32,0.53
Luis Díaz,Liverpool,Everton,2023-10-21,True,80,0.0,0.26,0.0,0.0,6,3.0,0.0,3.3,0,1,2.6,0.28,69.33,4.0,2.0,3.57,1.95,0.06,0.0,Liverpool,True,Nottingham Forest,0.91,1.55
Luis Díaz,Liverpool,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,2.4,0.2,62.4,4.0,2.0,3.57,1.95,0.06,6.0,Liverpool,False,Luton,,
Luis Díaz,Liverpool,Luton,2023-11-05,False,7,1.0,0.08,0.0,0.0,6,1.0,0.0,6.0,0,0,3.2,0.21,57.36,4.0,2.0,3.57,1.95,0.06,1.0,Liverpool,True,Brentford,-2.91,0.79
Luis Díaz,Liverpool,Brentford,2023-11-12,True,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,3.0,0.09,53.17,4.0,2.0,3.57,1.95,0.06,1.0,Liverpool,False,Manchester City,1.92,-1.32
Luis Díaz,Liverpool,Manchester City,2023-11-25,False,36,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,2.8,0.07,51.85,4.0,2.0,3.57,1.95,0.06,2.0,Liverpool,True,Fulham,0.11,-0.13
Luis Díaz,Liverpool,Fulham,2023-12-03,True,90,0.0,0.31,0.0,0.03,2,5.0,2.0,13.2,0,1,2.0,0.08,54.57,4.0,2.0,3.57,1.95,0.06,3.0,Liverpool,False,Sheffield,,-0.61
Luis Díaz,Liverpool,Sheffield,2023-12-06,False,66,0.0,0.0,0.0,0.08,3,0.0,1.0,3.5,0,1,2.6,0.08,55.33,4.0,2.0,3.57,1.95,0.06,1.0,Liverpool,False,Crystal Palace,-0.31,0.38
Luis Díaz,Liverpool,Crystal Palace,2023-12-09,False,90,0.0,0.05,0.0,0.17,1,2.0,3.0,5.3,0,1,1.6,0.07,57.5,4.0,2.0,3.57,1.95,0.06,3.0,Liverpool,True,Manchester United,-4.17,0.38
Luis Díaz,Liverpool,Manchester United,2023-12-17,True,77,0.0,0.16,0.0,0.31,3,3.0,5.0,8.4,0,1,2.0,0.1,58.65,4.0,2.0,3.57,1.95,0.06,2.0,Liverpool,True,Arsenal,-1.17,-0.11
Luis Díaz,Liverpool,Arsenal,2023-12-23,True,67,0.0,0.1,0.0,0.05,2,2.0,1.0,2.3,0,1,2.2,0.12,59.11,4.0,2.0,3.57,1.95,0.06,4.0,Liverpool,False,Burnley,-0.79,0.0
Luis Díaz,Liverpool,Burnley,2023-12-26,False,23,0.0,0.3,1.0,0.22,4,1.0,1.0,5.0,0,0,2.6,0.32,57.21,4.0,2.0,3.57,1.95,0.06,1.0,Liverpool,True,Newcastle United,0.08,0.55
Luis Díaz,Liverpool,Newcastle United,2024-01-01,True,63,0.0,0.1,0.0,0.12,1,1.0,2.0,7.9,0,1,2.2,0.34,57.5,4.0,2.0,3.57,1.95,0.06,3.0,Liverpool,False,Bournemouth,2.9,0.19
Luis Díaz,Liverpool,Bournemouth,2024-01-21,False,63,0.0,0.02,0.0,0.0,3,1.0,0.0,2.2,0,1,2.6,0.34,57.76,4.0,2.0,3.57,1.95,0.06,12.0,Liverpool,True,Chelsea,0.25,-0.25
Luis Díaz,Liverpool,Chelsea,2024-01-31,True,90,1.0,0.71,1.0,0.11,12,3.0,2.0,15.4,2,1,4.4,0.65,59.23,4.0,2.0,3.57,1.95,0.06,5.0,Liverpool,False,Arsenal,3.5,-0.48
Luis Díaz,Liverpool,Arsenal,2024-02-04,False,90,0.0,0.21,0.0,0.04,5,3.0,1.0,5.5,0,1,5.0,0.67,60.57,4.0,2.0,3.57,1.95,0.06,9.0,Liverpool,True,Burnley,-2.64,0.39
Luis Díaz,Liverpool,Burnley,2024-02-10,True,81,1.0,0.91,0.0,0.09,9,5.0,1.0,15.3,2,1,6.0,0.59,61.42,4.0,2.0,3.57,1.95,0.06,5.0,Liverpool,False,Brentford,5.51,-0.53
