name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
James McConnell,Liverpool,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Liverpool,True,Nottingham Forest,0.91,1.55
James McConnell,Liverpool,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Liverpool,False,Luton,,
James McConnell,Liverpool,Luton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,1,Liverpool,True,Brentford,-2.91,0.79
James McConnell,Liverpool,Brentford,2023-11-12,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,0.0,0.0,0.25,0,0,0,0,0,0,Liverpool,False,Manchester City,1.92,-1.32
James McConnell,Liverpool,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.25,0.0,0.2,0,0,0,0,0,0,Liverpool,True,Fulham,0.11,-0.13
James McConnell,Liverpool,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.17,0,0,0,0,0,0,Liverpool,False,Sheffield,,-0.61
James McConnell,Liverpool,Sheffield,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.14,0,0,0,0,0,0,Liverpool,False,Crystal Palace,-0.31,0.38
James McConnell,Liverpool,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.12,0,0,0,0,0,0,Liverpool,True,Manchester United,-4.17,0.38
James McConnell,Liverpool,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.11,0,0,0,0,0,0,Liverpool,True,Arsenal,-1.17,-0.11
James McConnell,Liverpool,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.1,0,0,0,0,0,0,Liverpool,False,Burnley,-0.79,0.0
James McConnell,Liverpool,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.09,0,0,0,0,0,0,Liverpool,True,Bournemouth,-5.88,1.22
James McConnell,Liverpool,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.08,0,0,0,0,0,0,Liverpool,True,Newcastle United,0.08,0.55
James McConnell,Liverpool,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.08,0,0,0,0,0,0,Liverpool,False,Bournemouth,2.9,0.19
James McConnell,Liverpool,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.07,0,0,0,0,0,0,Liverpool,True,Chelsea,0.25,-0.25
James McConnell,Liverpool,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.07,0,0,0,0,0,0,Liverpool,False,Arsenal,0.56,-0.48
James McConnell,Liverpool,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.06,0,0,0,0,0,1,Liverpool,True,Burnley,-2.64,0.39
James McConnell,Liverpool,Burnley,2024-02-10,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.12,0,0,0,0,0,0,Liverpool,False,Brentford,5.51,-0.53
James McConnell,Liverpool,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.11,0,0,0,0,0,1,Liverpool,True,Luton,,
