name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Oscar Bobb,Man City,Burnley,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Oscar Bobb,Man City,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Oscar Bobb,Man City,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0
Oscar Bobb,Man City,Fulham,2023-09-02,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0.25,0.0,0.25,1.0
Oscar Bobb,Man City,West Ham,2023-09-16,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.4,0.0,0.4,0.0
Oscar Bobb,Man City,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,0.33,4.0
Oscar Bobb,Man City,Wolverhampton,2023-09-30,False,45,0.0,0.0,0.0,0.08,4,0.0,1.0,2.0,0,0,1.2,0.0,6.71,0.0
Oscar Bobb,Man City,Arsenal,,False,0,,,,,0,,,0.0,0,0,1.2,0.0,5.88,0.0
Oscar Bobb,Man City,Brighton,,True,0,,,,,0,,,0.0,0,0,1.0,0.0,5.22,0.0
Oscar Bobb,Man City,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.8,0.0,4.7,4.0
Oscar Bobb,Man City,Bournemouth,2023-11-04,True,5,0.0,0.0,1.0,0.65,4,0.0,2.0,5.6,0,0,1.6,0.2,4.73,0.0
Oscar Bobb,Man City,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.8,0.2,4.33,0.0
Oscar Bobb,Man City,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.8,0.2,4.0,0.0
Oscar Bobb,Man City,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.8,0.2,3.71,1.0
Oscar Bobb,Man City,Aston Villa,2023-12-06,False,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1.0,0.2,4.6,0.0
Oscar Bobb,Man City,Luton,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,4.31,0.0
Oscar Bobb,Man City,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,4.06,0.0
Oscar Bobb,Man City,Everton,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,3.83,1.0
Oscar Bobb,Man City,Sheffield,2023-12-30,True,38,0.0,0.18,0.0,0.0,1,1.0,0.0,3.0,0,0,0.4,0.04,5.63,8.0
Oscar Bobb,Man City,Newcastle United,2024-01-13,False,8,1.0,0.91,0.0,0.0,8,1.0,0.0,8.0,2,0,1.8,0.22,5.75,0.0
Oscar Bobb,Man City,Burnley,,True,0,,,,,0,,,0.0,0,0,1.8,0.22,5.48,0.0
Oscar Bobb,Man City,Brentford,,False,0,,,,,0,,,0.0,0,0,1.8,0.22,5.23,0.0
Oscar Bobb,Man City,Everton,,True,0,,,,,0,,,0.0,0,0,1.8,0.22,5.0,0.0
Oscar Bobb,Man City,Chelsea,,True,0,,,,,0,,,0.0,0,0,1.6,0.18,4.79,3.0
Oscar Bobb,Man City,Brentford,2024-02-20,True,60,0.0,0.29,0.0,0.12,3,1.0,2.0,6.3,0,1,0.6,0.06,7.0,0.0
Oscar Bobb,Man City,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.6,0.06,6.73,1.0
Oscar Bobb,Man City,Manchester United,2024-03-03,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.8,0.06,6.52,0.0
Oscar Bobb,Man City,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.8,0.06,6.29,0.0
Oscar Bobb,Man City,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.8,0.06,6.07,1.0
Oscar Bobb,Man City,Aston Villa,2024-04-03,True,10,0.0,0.12,0.0,0.0,1,1.0,0.0,1.7,0,0,0.4,0.02,6.2,2.0
Oscar Bobb,Man City,Crystal Palace,2024-04-06,False,90,0.0,0.0,0.0,0.11,2,0.0,1.0,3.6,0,1,0.8,0.02,8.9,1.0
Oscar Bobb,Man City,Luton,2024-04-13,True,9,0.0,0.0,0.0,0.12,1,0.0,1.0,3.1,0,0,0.8,0.02,8.91,0.0
Oscar Bobb,Man City,Brighton,,False,0,,,,,0,,,0.0,0,0,0.8,0.02,8.64,1.0
Oscar Bobb,Man City,Nottingham Forest,2024-04-28,False,1,0.0,0.0,0.0,0.11,1,0.0,1.0,1.5,0,0,1.0,0.02,8.41,0.0
Oscar Bobb,Man City,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.8,0.0,8.17,1.0
Oscar Bobb,Man City,Fulham,2024-05-11,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0.6,0.0,8.17,0.0
Oscar Bobb,Man City,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.4,0.0,7.95,0.0
Oscar Bobb,Man City,West Ham,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,7.74,
