name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Moussa Diaby,Aston Villa,Newcastle United,2023-08-12,False,86,1,0.31,0,0.37,7,3,2,0.0,0,1,7.0,0.31,86.0,3.0
Moussa Diaby,Aston Villa,Everton,2023-08-20,True,63,0,0.29,0,0.44,3,3,2,7.1,0,1,5.0,0.3,74.5,12.0
Moussa Diaby,Aston Villa,Burnley,2023-08-27,False,72,1,0.17,1,1.0,12,2,2,10.1,2,1,7.33,0.59,73.67,2.0
Moussa Diaby,Aston Villa,Liverpool,2023-09-03,False,90,0,0.08,0,0.13,2,1,1,2.7,0,1,6.0,0.46,77.75,5.0
Moussa Diaby,Aston Villa,Crystal Palace,2023-09-16,True,90,0,0.09,1,0.77,5,2,2,6.9,0,1,5.8,0.59,80.2,3.0
Moussa Diaby,Aston Villa,Chelsea,2023-09-24,False,80,0,0.38,0,0.09,3,2,1,4.1,0,1,5.0,0.6,80.17,8.0
Moussa Diaby,Aston Villa,Brighton,2023-09-30,True,78,0,0.39,1,0.24,8,5,1,9.5,0,1,6.0,0.82,79.86,2.0
Moussa Diaby,Aston Villa,Wolverhampton,2023-10-08,False,61,0,0.0,0,0.25,2,0,1,1.9,0,1,4.0,0.59,77.5,2.0
Moussa Diaby,Aston Villa,West Ham,2023-10-22,True,84,0,0.04,0,0.78,2,2,4,6.9,0,1,4.0,0.58,78.22,13.0
Moussa Diaby,Aston Villa,Luton,2023-10-29,True,89,1,0.15,0,0.33,13,2,1,8.5,3,1,5.6,0.39,79.3,2.0
Moussa Diaby,Aston Villa,Nottingham Forest,2023-11-05,False,90,0,0.09,0,0.27,2,1,4,10.2,0,1,5.4,0.33,80.27,6.0
Moussa Diaby,Aston Villa,Fulham,2023-11-12,True,61,0,0.73,0,0.11,6,2,1,4.4,0,1,5.0,0.2,78.67,1.0
Moussa Diaby,Aston Villa,Tottenham,2023-11-26,False,45,0,0.06,0,0.1,1,1,1,2.8,0,1,4.8,0.21,76.08,4.0
Moussa Diaby,Aston Villa,Bournemouth,2023-12-03,False,16,0,0.0,1,0.04,4,0,1,3.2,0,0,5.2,0.41,71.79,1.0
