name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Sergi Canós Tenés,Brentford,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Bournemouth,2023-09-02,True,0,0.0,0.03,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0
Sergi Canós Tenés,Brentford,Newcastle United,2023-09-16,False,0,0.0,0.09,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.02,0.0,0.0
Sergi Canós Tenés,Brentford,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0
Sergi Canós Tenés,Brentford,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0
Sergi Canós Tenés,Brentford,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0
Sergi Canós Tenés,Brentford,Burnley,,True,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0
Sergi Canós Tenés,Brentford,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Luton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Burnley,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Sheffield,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Luton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Sergi Canós Tenés,Brentford,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,
