name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jack Hinshelwood,Brighton,Luton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Brighton,True,Fulham,0.36,-0.13
Jack Hinshelwood,Brighton,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Brighton,False,Everton,-2.97,-0.24
Jack Hinshelwood,Brighton,Everton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Brighton,True,Sheffield,,0.68
Jack Hinshelwood,Brighton,Sheffield,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,Brighton,False,Nottingham Forest,3.35,-0.55
Jack Hinshelwood,Brighton,Nottingham Forest,2023-11-25,False,Sub,55,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,1,False,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0,Brighton,False,Chelsea,-1.77,-0.85
Jack Hinshelwood,Brighton,Chelsea,2023-12-03,False,DL,56,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0,0,2,True,0.2,0.0,18.5,0.0,0.0,0.0,0.0,1.0,10,Brighton,True,Brentford,-2.16,0.79
Jack Hinshelwood,Brighton,Brentford,2023-12-06,True,DR,72,1.0,0.09,0.0,0.54,10,1.0,1.0,9.6,3,0,1,True,0.2,0.0,26.14,0.0,0.0,0.0,0.0,1.0,1,Brighton,True,Burnley,4.68,0.39
Jack Hinshelwood,Brighton,Burnley,2023-12-09,True,Sub,31,0.0,0.91,0.0,0.0,1,4.0,0.0,6.5,0,0,0,False,2.2,0.02,26.75,0.0,0.0,0.0,0.0,1.0,2,Brighton,False,Arsenal,-3.23,-0.48
Jack Hinshelwood,Brighton,Arsenal,2023-12-17,False,Sub,63,0.0,0.11,0.0,0.0,2,2.0,0.0,3.4,0,0,2,False,2.4,0.2,30.78,0.0,0.0,0.0,0.0,1.0,2,Brighton,False,Crystal Palace,0.25,0.38
Jack Hinshelwood,Brighton,Crystal Palace,2023-12-21,False,DR,74,0.0,0.39,0.0,0.06,2,2.0,1.0,3.0,0,0,1,True,2.8,0.22,35.1,0.0,0.0,0.0,0.0,1.0,9,Brighton,True,Tottenham,2.15,0.69
Jack Hinshelwood,Brighton,Tottenham,2023-12-28,True,DR,90,1.0,0.33,0.0,0.0,9,1.0,0.0,6.1,2,0,2,True,3.0,0.3,40.09,0.0,0.0,0.0,0.0,1.0,0,Brighton,False,Wolverhampton,-2.92,-0.52
Jack Hinshelwood,Brighton,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,False,4.8,0.37,36.75,0.0,0.0,0.0,0.0,1.0,3,Brighton,False,West Ham,-1.66,-0.22
Jack Hinshelwood,Brighton,West Ham,2024-01-02,False,DR,90,0.0,0.22,0.0,0.07,3,3.0,1.0,7.9,0,1,0,True,2.8,0.35,40.85,0.0,0.0,0.0,0.0,1.0,3,Brighton,True,Wolverhampton,-2.74,0.05
Jack Hinshelwood,Brighton,Wolverhampton,2024-01-22,True,DR,90,0.0,0.0,0.0,0.06,3,0.0,3.0,5.7,0,1,0,True,3.2,0.21,44.36,0.0,0.0,0.0,0.0,1.0,2,Brighton,False,Luton,,
Jack Hinshelwood,Brighton,Luton,2024-01-30,False,Sub,70,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,0,2,False,3.4,0.19,46.07,0.0,0.0,0.0,0.0,1.0,7,Brighton,True,Crystal Palace,-0.55,0.88
