name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jaidon Anthony,Bournemouth,West Ham,2023-08-12,True,59,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,1,1.0,0.0,59.0,3.0,1.0,1.77,0.89,0.05,1.0,Bournemouth,False,Liverpool,7.33,-1.01
Jaidon Anthony,Bournemouth,Liverpool,2023-08-19,False,62,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,1,1.0,0.0,60.5,3.0,1.0,1.77,0.89,0.05,1.0,Bournemouth,True,Tottenham,1.07,0.69
Jaidon Anthony,Bournemouth,Tottenham,2023-08-26,True,30,0.0,0.08,0.0,0.0,1,2.0,0.0,1.7,0,0,1.0,0.03,50.33,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,False,Brentford,3.04,-0.53
Jaidon Anthony,Bournemouth,Brentford,,False,0,,,,,0,,,0.0,0,0,0.75,0.02,37.75,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,True,Chelsea,1.07,-0.25
Jaidon Anthony,Bournemouth,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.6,0.02,30.2,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,False,Brighton,0.42,-0.6
Jaidon Anthony,Bournemouth,Brighton,,False,0,,,,,0,,,0.0,0,0,0.4,0.02,25.17,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,True,Arsenal,2.53,-0.11
Jaidon Anthony,Bournemouth,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.2,0.02,21.57,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,False,Everton,2.78,-0.24
Jaidon Anthony,Bournemouth,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,18.88,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,True,Wolverhampton,1.01,0.05
Jaidon Anthony,Bournemouth,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,16.78,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,True,Burnley,,0.39
Jaidon Anthony,Bournemouth,Burnley,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,15.1,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,False,Manchester City,1.61,-1.32
Jaidon Anthony,Bournemouth,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,13.73,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,True,Newcastle United,-1.09,0.55
Jaidon Anthony,Bournemouth,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,12.58,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,False,Sheffield,,-0.61
Jaidon Anthony,Bournemouth,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,11.62,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,True,Aston Villa,-2.77,0.64
Jaidon Anthony,Bournemouth,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,10.79,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,False,Crystal Palace,3.33,0.38
Jaidon Anthony,Bournemouth,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,10.07,3.0,1.0,1.77,0.89,0.05,0.0,Bournemouth,False,Manchester United,2.68,-0.63
