name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Matheus Luiz Nunes,Wolves,Manchester United,2023-08-14,False,90,0.0,0.0,0.0,0.03,2,0.0,2.0,5.2,0,1,2.0,0.0,90.0,1.0,1.0,2.4,2.05,0.03,-1.0
Matheus Luiz Nunes,Wolves,Brighton,2023-08-19,True,90,0.0,0.11,0.0,0.08,-1,1.0,1.0,3.5,0,1,0.5,0.05,90.0,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Wolves,Everton,,False,0,,,,,0,,,0.0,0,0,0.33,0.04,60.0,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Fulham,,True,0,,,,,0,,,0.0,0,0,0.25,0.03,45.0,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,West Ham,2023-09-16,False,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0.4,0.02,40.6,1.0,1.0,2.4,2.05,0.03,6.0
Matheus Luiz Nunes,Man City,Nottingham Forest,2023-09-23,True,90,0.0,0.0,1.0,0.36,6,0.0,1.0,6.1,0,1,1.2,0.22,48.83,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Wolverhampton,2023-09-30,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,1,1.6,0.2,48.29,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Arsenal,2023-10-08,False,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,1.8,0.2,45.0,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Brighton,,True,0,,,,,0,,,0.0,0,0,1.8,0.2,40.0,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Manchester United,,False,0,,,,,0,,,0.0,0,0,1.6,0.2,36.0,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Bournemouth,2023-11-04,True,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0.6,0.0,34.45,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.4,0.0,31.58,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,29.15,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,27.07,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Aston Villa,2023-12-06,False,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,0.4,0.0,26.73,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Luton,2023-12-10,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0.4,0.0,25.5,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,24.0,1.0,1.0,2.4,2.05,0.03,2.0
Matheus Luiz Nunes,Man City,Everton,2023-12-27,False,64,0.0,0.08,0.0,0.0,2,1.0,0.0,3.2,0,1,0.8,0.02,26.22,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Sheffield,,True,0,,,,,0,,,0.0,0,0,0.8,0.02,24.84,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.6,0.02,23.6,1.0,1.0,2.4,2.05,0.03,6.0
Matheus Luiz Nunes,Man City,Burnley,2024-01-31,True,90,0.0,0.13,1.0,0.81,6,2.0,4.0,11.2,1,1,1.6,0.24,26.76,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Brentford,,False,0,,,,,0,,,0.0,0,0,1.6,0.24,25.55,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Everton,2024-02-10,True,56,0.0,0.0,0.0,0.03,1,0.0,1.0,2.9,0,1,1.4,0.23,26.87,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Chelsea,,True,0,,,,,0,,,0.0,0,0,1.4,0.23,25.75,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Brentford,,True,0,,,,,0,,,0.0,0,0,1.4,0.23,24.72,1.0,1.0,2.4,2.05,0.03,3.0
Matheus Luiz Nunes,Man City,Bournemouth,2024-02-24,False,62,0.0,0.0,0.0,0.04,3,0.0,1.0,4.5,0,1,0.8,0.0,26.15,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.8,0.0,25.19,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.6,0.0,24.29,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.6,0.0,23.45,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Aston Villa,2024-04-03,True,15,0.0,0.04,0.0,0.0,1,1.0,0.0,0.3,0,0,0.8,0.01,23.17,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Crystal Palace,2024-04-06,False,16,0.0,0.11,0.0,0.09,1,1.0,1.0,1.7,0,0,0.4,0.03,22.94,1.0,1.0,2.4,2.05,0.03,2.0
Matheus Luiz Nunes,Man City,Luton,2024-04-13,True,90,0.0,0.46,0.0,0.11,2,4.0,1.0,7.9,0,1,0.8,0.12,25.03,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Brighton,2024-04-25,False,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,1.0,0.12,24.82,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Nottingham Forest,2024-04-28,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.2,0.12,24.12,1.0,1.0,2.4,2.05,0.03,1.0
Matheus Luiz Nunes,Man City,Wolverhampton,2024-05-04,True,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1.2,0.11,23.74,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Fulham,,False,0,,,,,0,,,0.0,0,0,1.0,0.09,23.08,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.6,0.0,22.46,1.0,1.0,2.4,2.05,0.03,0.0
Matheus Luiz Nunes,Man City,West Ham,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,21.87,1.0,1.0,2.4,2.05,0.03,
