name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Tom Davies,Sheffield Utd,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,Manchester City,,-0.96
Tom Davies,Sheffield Utd,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,Everton,,0.53
Tom Davies,Sheffield Utd,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,False,Tottenham,,-0.36
Tom Davies,Sheffield Utd,Tottenham,2023-09-16,False,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0,0.0,0.0,2.25,0.0,0.0,1.31,0.13,0.04,1.0,Sheffield Utd,True,Newcastle United,,0.55
Tom Davies,Sheffield Utd,Newcastle United,2023-09-24,True,28,0.0,0.08,0.0,0.0,1,2.0,0.0,0.9,0,0,0.2,0.02,7.4,0.0,0.0,1.31,0.13,0.04,1.0,Sheffield Utd,False,West Ham,,-0.22
Tom Davies,Sheffield Utd,West Ham,2023-09-30,False,20,0.0,0.0,0.0,0.03,1,0.0,1.0,1.7,0,0,0.4,0.02,9.5,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,False,Fulham,,0.86
Tom Davies,Sheffield Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0.4,0.02,8.14,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,Manchester United,,0.38
Tom Davies,Sheffield Utd,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.4,0.02,7.12,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,False,Arsenal,,-0.48
Tom Davies,Sheffield Utd,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.4,0.02,6.33,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,Wolverhampton,,0.05
Tom Davies,Sheffield Utd,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,5.7,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,False,Brighton,,-0.6
Tom Davies,Sheffield Utd,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,5.18,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,Bournemouth,,1.22
Tom Davies,Sheffield Utd,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,4.75,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,False,Burnley,,0.0
Tom Davies,Sheffield Utd,Burnley,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,4.38,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,Liverpool,,0.18
Tom Davies,Sheffield Utd,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,4.07,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,Brentford,,0.79
Tom Davies,Sheffield Utd,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,3.8,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,False,Chelsea,,-0.85
Tom Davies,Sheffield Utd,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,3.56,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,False,Aston Villa,,0.29
Tom Davies,Sheffield Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,3.35,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,Luton,,
Tom Davies,Sheffield Utd,Luton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,3.17,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,False,Manchester City,,-1.32
Tom Davies,Sheffield Utd,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,3.0,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,West Ham,,0.49
Tom Davies,Sheffield Utd,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,2.85,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,False,Crystal Palace,,0.38
Tom Davies,Sheffield Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,2.71,0.0,0.0,1.31,0.13,0.04,1.0,Sheffield Utd,True,Aston Villa,,0.64
Tom Davies,Sheffield Utd,Aston Villa,2024-02-03,True,18,0.0,0.05,0.0,0.0,1,1.0,0.0,1.1,0,0,0.2,0.01,3.41,0.0,0.0,1.31,0.13,0.04,1.0,Sheffield Utd,False,Luton,,
Tom Davies,Sheffield Utd,Luton,2024-02-10,False,30,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,0.4,0.01,4.57,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,Brighton,,-0.66
Tom Davies,Sheffield Utd,Brighton,2024-02-18,True,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0,0,0.4,0.01,4.83,0.0,0.0,1.31,0.13,0.04,1.0,Sheffield Utd,False,Wolverhampton,,-0.52
Tom Davies,Sheffield Utd,Wolverhampton,2024-02-25,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0.6,0.01,4.96,0.0,0.0,1.31,0.13,0.04,1.0,Sheffield Utd,True,Arsenal,,-0.11
Tom Davies,Sheffield Utd,Arsenal,2024-03-04,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0.8,0.01,6.5,0.0,0.0,1.31,0.13,0.04,1.0,Sheffield Utd,False,Bournemouth,,0.19
Tom Davies,Sheffield Utd,Bournemouth,2024-03-09,False,45,0.0,0.12,0.0,0.0,1,1.0,0.0,3.6,0,1,0.8,0.02,7.93,0.0,0.0,1.31,0.13,0.04,0.0,Sheffield Utd,True,Fulham,,-0.13
